PERFUME_ID,OCCASION,ratio,LOAD_DT
14700,Daily,18.35,2026-01-20 08:39:35
14704,Evening,35.71,2026-01-20 08:39:35
14704,Night Out,29.46,2026-01-20 08:39:35
14704,Leisure,18.75,2026-01-20 08:39:35
14708,Leisure,32.08,2026-01-20 08:39:35
14708,Daily,24.53,2026-01-20 08:39:35
14708,Business,22.64,2026-01-20 08:39:35
14712,Evening,30.58,2026-01-20 08:39:35
14712,Night Out,26.45,2026-01-20 08:39:35
14712,Leisure,20.66,2026-01-20 08:39:35
14727,Evening,28.16,2026-01-20 08:39:35
14727,Leisure,26.21,2026-01-20 08:39:35
14727,Night Out,19.42,2026-01-20 08:39:35
14727,Daily,17.48,2026-01-20 08:39:35
14731,Evening,29.21,2026-01-20 08:39:35
14731,Night Out,26.97,2026-01-20 08:39:35
14731,Leisure,24.72,2026-01-20 08:39:35
14735,Daily,27.37,2026-01-20 08:39:35
14735,Leisure,24.21,2026-01-20 08:39:35
14735,Business,22.11,2026-01-20 08:39:35
14739,Leisure,28.05,2026-01-20 08:39:35
14739,Daily,25.61,2026-01-20 08:39:35
14739,Business,20.73,2026-01-20 08:39:35
14743,Evening,29.85,2026-01-20 08:39:35
14743,Night Out,26.87,2026-01-20 08:39:35
14743,Leisure,25.37,2026-01-20 08:39:35
14755,Night Out,25.4,2026-01-20 08:39:35
14755,Evening,25.4,2026-01-20 08:39:35
14755,Daily,17.46,2026-01-20 08:39:35
14755,Leisure,17.46,2026-01-20 08:39:35
14767,Evening,33.33,2026-01-20 08:39:35
14767,Leisure,28.21,2026-01-20 08:39:35
14767,Night Out,25.64,2026-01-20 08:39:35
14795,Evening,32.14,2026-01-20 08:39:35
14795,Night Out,28.57,2026-01-20 08:39:35
14795,Leisure,25.0,2026-01-20 08:39:35
14821,Night Out,25.9,2026-01-20 08:39:35
14821,Evening,25.73,2026-01-20 08:39:35
14821,Leisure,19.3,2026-01-20 08:39:35
14821,Daily,17.12,2026-01-20 08:39:35
14825,Evening,32.34,2026-01-20 08:39:35
14825,Night Out,30.87,2026-01-20 08:39:35
14825,Leisure,17.17,2026-01-20 08:39:35
14829,Evening,31.49,2026-01-20 08:39:35
14829,Night Out,30.13,2026-01-20 08:39:35
14829,Leisure,17.81,2026-01-20 08:39:35
14833,Evening,35.55,2026-01-20 08:39:35
14833,Night Out,33.84,2026-01-20 08:39:35
14833,Leisure,17.99,2026-01-20 08:39:35
14837,Evening,24.07,2026-01-20 08:39:35
14837,Night Out,23.99,2026-01-20 08:39:35
14837,Leisure,20.98,2026-01-20 08:39:35
14837,Daily,16.69,2026-01-20 08:39:35
14845,Evening,30.28,2026-01-20 08:39:35
14845,Night Out,29.56,2026-01-20 08:39:35
14845,Leisure,17.85,2026-01-20 08:39:35
14849,Daily,23.94,2026-01-20 08:39:35
14849,Leisure,22.7,2026-01-20 08:39:35
14849,Business,20.59,2026-01-20 08:39:35
14853,Daily,24.11,2026-01-20 08:39:35
14853,Leisure,23.55,2026-01-20 08:39:35
14853,Business,19.7,2026-01-20 08:39:35
14853,Sport,17.71,2026-01-20 08:39:35
14858,Leisure,23.07,2026-01-20 08:39:35
14858,Daily,22.88,2026-01-20 08:39:35
14858,Night Out,22.1,2026-01-20 08:39:35
14858,Evening,17.79,2026-01-20 08:39:35
14862,Daily,26.25,2026-01-20 08:39:35
14862,Leisure,25.78,2026-01-20 08:39:35
14862,Business,18.67,2026-01-20 08:39:35
14862,Sport,16.81,2026-01-20 08:39:35
14866,Evening,31.26,2026-01-20 08:39:35
14866,Night Out,30.08,2026-01-20 08:39:35
14866,Leisure,16.43,2026-01-20 08:39:35
14871,Evening,24.53,2026-01-20 08:39:35
14871,Night Out,23.16,2026-01-20 08:39:35
14871,Leisure,22.56,2026-01-20 08:39:35
14871,Daily,16.21,2026-01-20 08:39:35
14875,Night Out,27.94,2026-01-20 08:39:35
14875,Evening,25.69,2026-01-20 08:39:35
14875,Leisure,20.0,2026-01-20 08:39:35
14875,Daily,15.96,2026-01-20 08:39:35
14879,Leisure,25.02,2026-01-20 08:39:35
14879,Daily,23.68,2026-01-20 08:39:35
14879,Business,19.1,2026-01-20 08:39:35
14883,Evening,27.61,2026-01-20 08:39:35
14883,Night Out,27.03,2026-01-20 08:39:35
14883,Leisure,19.98,2026-01-20 08:39:35
14887,Daily,25.8,2026-01-20 08:39:35
14887,Leisure,25.55,2026-01-20 08:39:35
14887,Business,18.74,2026-01-20 08:39:35
14891,Daily,26.76,2026-01-20 08:39:35
14891,Leisure,24.85,2026-01-20 08:39:35
14891,Business,20.82,2026-01-20 08:39:35
14895,Leisure,26.35,2026-01-20 08:39:35
14895,Night Out,21.98,2026-01-20 08:39:35
14895,Daily,20.18,2026-01-20 08:39:35
14895,Evening,19.67,2026-01-20 08:39:35
14899,Night Out,28.9,2026-01-20 08:39:35
14899,Evening,28.74,2026-01-20 08:39:35
14899,Leisure,21.03,2026-01-20 08:39:35
14907,Daily,26.98,2026-01-20 08:39:35
14907,Leisure,25.85,2026-01-20 08:39:35
14907,Business,20.43,2026-01-20 08:39:35
14911,Leisure,28.05,2026-01-20 08:39:35
14911,Daily,26.93,2026-01-20 08:39:35
14911,Business,18.51,2026-01-20 08:39:35
14915,Evening,30.27,2026-01-20 08:39:35
14915,Night Out,27.21,2026-01-20 08:39:35
14915,Leisure,20.29,2026-01-20 08:39:35
14919,Evening,22.87,2026-01-20 08:39:35
14919,Night Out,22.0,2026-01-20 08:39:35
14919,Leisure,21.51,2026-01-20 08:39:35
14919,Daily,19.16,2026-01-20 08:39:35
14927,Evening,27.23,2026-01-20 08:39:35
14927,Night Out,24.78,2026-01-20 08:39:35
14927,Leisure,18.67,2026-01-20 08:39:35
14927,Business,15.18,2026-01-20 08:39:35
14931,Daily,22.56,2026-01-20 08:39:35
14931,Business,21.8,2026-01-20 08:39:35
14931,Leisure,20.8,2026-01-20 08:39:35
14935,Daily,26.1,2026-01-20 08:39:35
14935,Leisure,24.05,2026-01-20 08:39:35
14935,Business,19.35,2026-01-20 08:39:35
14935,Night Out,16.42,2026-01-20 08:39:35
14939,Leisure,28.07,2026-01-20 08:39:35
14939,Daily,26.67,2026-01-20 08:39:35
14939,Business,22.46,2026-01-20 08:39:35
14942,Evening,29.15,2026-01-20 08:39:35
14942,Night Out,26.13,2026-01-20 08:39:35
14942,Leisure,24.62,2026-01-20 08:39:35
14945,Leisure,23.96,2026-01-20 08:39:35
14945,Evening,20.28,2026-01-20 08:39:35
14945,Business,19.82,2026-01-20 08:39:35
14945,Daily,19.35,2026-01-20 08:39:35
14945,Night Out,16.59,2026-01-20 08:39:35
14948,Leisure,22.77,2026-01-20 08:39:35
14948,Night Out,20.79,2026-01-20 08:39:35
14948,Evening,20.79,2026-01-20 08:39:35
14948,Daily,18.32,2026-01-20 08:39:35
14948,Business,17.33,2026-01-20 08:39:35
14953,Evening,32.45,2026-01-20 08:39:35
14953,Night Out,28.48,2026-01-20 08:39:35
14953,Leisure,21.19,2026-01-20 08:39:35
14956,Leisure,23.08,2026-01-20 08:39:35
14956,Business,23.08,2026-01-20 08:39:35
14956,Evening,20.12,2026-01-20 08:39:35
14956,Daily,18.34,2026-01-20 08:39:35
14956,Night Out,15.38,2026-01-20 08:39:35
14959,Evening,34.29,2026-01-20 08:39:35
14959,Night Out,32.86,2026-01-20 08:39:35
14959,Leisure,15.71,2026-01-20 08:39:35
14962,Daily,24.68,2026-01-20 08:39:35
14962,Leisure,24.68,2026-01-20 08:39:35
14962,Business,18.18,2026-01-20 08:39:35
14962,Sport,15.58,2026-01-20 08:39:35
14965,Evening,25.83,2026-01-20 08:39:35
14965,Leisure,19.17,2026-01-20 08:39:35
14965,Night Out,19.17,2026-01-20 08:39:35
14965,Daily,18.33,2026-01-20 08:39:35
14965,Business,17.5,2026-01-20 08:39:35
14968,Evening,31.13,2026-01-20 08:39:35
14968,Night Out,27.36,2026-01-20 08:39:35
14968,Leisure,20.75,2026-01-20 08:39:35
14971,Leisure,23.53,2026-01-20 08:39:35
14971,Daily,21.32,2026-01-20 08:39:35
14971,Evening,19.12,2026-01-20 08:39:35
14971,Business,18.38,2026-01-20 08:39:35
14971,Night Out,17.65,2026-01-20 08:39:35
14976,Evening,24.44,2026-01-20 08:39:35
14976,Daily,22.22,2026-01-20 08:39:35
14976,Night Out,22.22,2026-01-20 08:39:35
14976,Leisure,17.78,2026-01-20 08:39:35
14982,Leisure,25.96,2026-01-20 08:39:35
14982,Business,22.12,2026-01-20 08:39:35
14982,Daily,18.27,2026-01-20 08:39:35
14982,Night Out,15.38,2026-01-20 08:39:35
14997,Evening,27.67,2026-01-20 08:39:35
14997,Night Out,27.14,2026-01-20 08:39:35
14997,Leisure,20.08,2026-01-20 08:39:35
15000,Leisure,26.33,2026-01-20 08:39:35
15000,Daily,26.04,2026-01-20 08:39:35
15000,Business,20.36,2026-01-20 08:39:35
15003,Leisure,23.11,2026-01-20 08:39:35
15003,Daily,22.48,2026-01-20 08:39:35
15003,Business,17.59,2026-01-20 08:39:35
15003,Night Out,15.16,2026-01-20 08:39:35
15006,Evening,36.69,2026-01-20 08:39:35
15006,Night Out,36.22,2026-01-20 08:39:35
15006,Leisure,16.29,2026-01-20 08:39:35
15009,Evening,32.91,2026-01-20 08:39:35
15009,Night Out,32.03,2026-01-20 08:39:35
15009,Leisure,18.99,2026-01-20 08:39:35
15012,Evening,24.82,2026-01-20 08:39:35
15012,Night Out,23.66,2026-01-20 08:39:35
15012,Leisure,21.43,2026-01-20 08:39:35
15012,Daily,16.88,2026-01-20 08:39:35
15015,Leisure,25.19,2026-01-20 08:39:35
15015,Daily,23.12,2026-01-20 08:39:35
15015,Business,21.26,2026-01-20 08:39:35
15020,Night Out,23.74,2026-01-20 08:39:35
15020,Leisure,23.23,2026-01-20 08:39:35
15020,Evening,23.06,2026-01-20 08:39:35
15020,Daily,18.01,2026-01-20 08:39:35
15025,Leisure,26.51,2026-01-20 08:39:35
15025,Daily,23.99,2026-01-20 08:39:35
15025,Business,17.95,2026-01-20 08:39:35
15027,Leisure,23.18,2026-01-20 08:39:35
15027,Evening,22.5,2026-01-20 08:39:35
15027,Night Out,20.68,2026-01-20 08:39:35
15027,Daily,17.73,2026-01-20 08:39:35
15027,Business,15.91,2026-01-20 08:39:35
15028,Daily,24.07,2026-01-20 08:39:35
15028,Leisure,23.24,2026-01-20 08:39:35
15028,Business,22.82,2026-01-20 08:39:35
15028,Evening,15.98,2026-01-20 08:39:35
15029,Daily,26.7,2026-01-20 08:39:35
15029,Leisure,24.03,2026-01-20 08:39:35
15029,Business,19.9,2026-01-20 08:39:35
15030,Daily,29.26,2026-01-20 08:39:35
15030,Leisure,27.68,2026-01-20 08:39:35
15030,Sport,20.86,2026-01-20 08:39:35
15030,Business,17.04,2026-01-20 08:39:35
15031,Leisure,28.33,2026-01-20 08:39:35
15031,Daily,24.75,2026-01-20 08:39:35
15031,Business,22.03,2026-01-20 08:39:35
15032,Daily,28.22,2026-01-20 08:39:35
15032,Leisure,27.39,2026-01-20 08:39:35
15032,Business,21.62,2026-01-20 08:39:35
15032,Sport,17.82,2026-01-20 08:39:35
15033,Leisure,27.17,2026-01-20 08:39:35
15033,Daily,26.01,2026-01-20 08:39:35
15033,Business,22.25,2026-01-20 08:39:35
15033,Sport,20.23,2026-01-20 08:39:35
15034,Leisure,29.89,2026-01-20 08:39:35
15034,Daily,27.87,2026-01-20 08:39:35
15034,Business,21.57,2026-01-20 08:39:35
15034,Sport,20.67,2026-01-20 08:39:35
15035,Daily,28.71,2026-01-20 08:39:35
15035,Leisure,28.47,2026-01-20 08:39:35
15035,Business,21.53,2026-01-20 08:39:35
15035,Sport,21.29,2026-01-20 08:39:35
15036,Daily,29.53,2026-01-20 08:39:35
15036,Leisure,28.24,2026-01-20 08:39:35
15036,Business,24.09,2026-01-20 08:39:35
15036,Sport,18.13,2026-01-20 08:39:35
15037,Leisure,28.99,2026-01-20 08:39:35
15037,Daily,27.54,2026-01-20 08:39:35
15037,Business,23.77,2026-01-20 08:39:35
15037,Sport,19.71,2026-01-20 08:39:35
15038,Daily,28.75,2026-01-20 08:39:35
15038,Leisure,27.8,2026-01-20 08:39:35
15038,Business,25.24,2026-01-20 08:39:35
15038,Sport,18.21,2026-01-20 08:39:35
15039,Leisure,28.57,2026-01-20 08:39:35
15039,Daily,25.89,2026-01-20 08:39:35
15039,Business,18.3,2026-01-20 08:39:35
15040,Leisure,27.94,2026-01-20 08:39:35
15040,Daily,24.26,2026-01-20 08:39:35
15040,Business,18.75,2026-01-20 08:39:35
15041,Leisure,30.12,2026-01-20 08:39:35
15041,Daily,28.92,2026-01-20 08:39:35
15041,Business,21.69,2026-01-20 08:39:35
15042,Leisure,29.3,2026-01-20 08:39:35
15042,Daily,26.95,2026-01-20 08:39:35
15042,Business,24.22,2026-01-20 08:39:35
15042,Sport,19.53,2026-01-20 08:39:35
15043,Daily,28.05,2026-01-20 08:39:35
15043,Leisure,26.7,2026-01-20 08:39:35
15043,Business,23.53,2026-01-20 08:39:35
15043,Sport,16.74,2026-01-20 08:39:35
15044,Leisure,26.79,2026-01-20 08:39:35
15044,Daily,24.55,2026-01-20 08:39:35
15044,Business,20.98,2026-01-20 08:39:35
15044,Sport,19.2,2026-01-20 08:39:35
15045,Daily,27.72,2026-01-20 08:39:35
15045,Business,25.25,2026-01-20 08:39:35
15045,Leisure,24.26,2026-01-20 08:39:35
15046,Leisure,29.0,2026-01-20 08:39:35
15046,Daily,27.27,2026-01-20 08:39:35
15046,Business,23.38,2026-01-20 08:39:35
15047,Leisure,28.25,2026-01-20 08:39:35
15047,Evening,20.34,2026-01-20 08:39:35
15047,Daily,19.21,2026-01-20 08:39:35
15047,Business,16.38,2026-01-20 08:39:35
15047,Night Out,15.82,2026-01-20 08:39:35
15048,Daily,24.42,2026-01-20 08:39:35
15048,Leisure,24.42,2026-01-20 08:39:35
15048,Business,23.26,2026-01-20 08:39:35
15048,Sport,18.02,2026-01-20 08:39:35
15049,Leisure,30.48,2026-01-20 08:39:35
15049,Daily,27.27,2026-01-20 08:39:35
15049,Business,20.86,2026-01-20 08:39:35
15049,Sport,16.58,2026-01-20 08:39:35
15050,Leisure,26.9,2026-01-20 08:39:35
15050,Daily,26.32,2026-01-20 08:39:35
15050,Sport,21.64,2026-01-20 08:39:35
15050,Business,19.88,2026-01-20 08:39:35
15051,Leisure,29.77,2026-01-20 08:39:35
15051,Daily,28.24,2026-01-20 08:39:35
15051,Business,18.32,2026-01-20 08:39:35
15051,Sport,16.79,2026-01-20 08:39:35
15052,Daily,25.0,2026-01-20 08:39:35
15052,Leisure,24.39,2026-01-20 08:39:35
15052,Business,21.34,2026-01-20 08:39:35
15052,Sport,15.24,2026-01-20 08:39:35
15053,Leisure,26.19,2026-01-20 08:39:35
15053,Daily,24.76,2026-01-20 08:39:35
15053,Business,22.86,2026-01-20 08:39:35
15054,Leisure,32.08,2026-01-20 08:39:35
15054,Daily,25.16,2026-01-20 08:39:35
15054,Business,20.13,2026-01-20 08:39:35
15055,Daily,29.63,2026-01-20 08:39:35
15055,Leisure,27.78,2026-01-20 08:39:35
15055,Business,21.6,2026-01-20 08:39:35
15055,Sport,20.99,2026-01-20 08:39:35
15056,Leisure,28.73,2026-01-20 08:39:35
15056,Business,28.73,2026-01-20 08:39:35
15056,Daily,27.07,2026-01-20 08:39:35
15057,Daily,27.12,2026-01-20 08:39:35
15057,Leisure,27.12,2026-01-20 08:39:35
15057,Business,25.42,2026-01-20 08:39:35
15058,Daily,29.92,2026-01-20 08:39:35
15058,Leisure,29.13,2026-01-20 08:39:35
15058,Business,24.41,2026-01-20 08:39:35
15059,Daily,32.56,2026-01-20 08:39:35
15059,Leisure,31.78,2026-01-20 08:39:35
15059,Business,25.58,2026-01-20 08:39:35
15060,Leisure,29.57,2026-01-20 08:39:35
15060,Daily,28.7,2026-01-20 08:39:35
15060,Business,25.22,2026-01-20 08:39:35
15061,Daily,30.51,2026-01-20 08:39:35
15061,Leisure,27.97,2026-01-20 08:39:35
15061,Business,24.58,2026-01-20 08:39:35
15062,Daily,31.93,2026-01-20 08:39:35
15062,Leisure,31.93,2026-01-20 08:39:35
15062,Business,21.85,2026-01-20 08:39:35
15063,Evening,25.24,2026-01-20 08:39:35
15063,Night Out,24.27,2026-01-20 08:39:35
15063,Leisure,22.33,2026-01-20 08:39:35
15063,Daily,15.53,2026-01-20 08:39:35
15064,Leisure,31.4,2026-01-20 08:39:35
15064,Daily,26.45,2026-01-20 08:39:35
15064,Business,19.83,2026-01-20 08:39:35
15065,Daily,26.52,2026-01-20 08:39:35
15065,Leisure,26.52,2026-01-20 08:39:35
15065,Business,25.0,2026-01-20 08:39:35
15066,Leisure,28.45,2026-01-20 08:39:35
15066,Daily,25.0,2026-01-20 08:39:35
15066,Business,21.55,2026-01-20 08:39:35
15066,Sport,16.38,2026-01-20 08:39:35
15067,Leisure,31.93,2026-01-20 08:39:35
15067,Daily,24.37,2026-01-20 08:39:35
15067,Sport,23.53,2026-01-20 08:39:35
15067,Business,20.17,2026-01-20 08:39:35
15068,Daily,31.03,2026-01-20 08:39:35
15068,Leisure,27.59,2026-01-20 08:39:35
15068,Business,24.14,2026-01-20 08:39:35
15069,Daily,27.83,2026-01-20 08:39:35
15069,Leisure,26.09,2026-01-20 08:39:35
15069,Business,21.74,2026-01-20 08:39:35
15071,Leisure,27.91,2026-01-20 08:39:35
15071,Daily,25.58,2026-01-20 08:39:35
15071,Sport,18.6,2026-01-20 08:39:35
15071,Business,16.28,2026-01-20 08:39:35
15072,Leisure,29.2,2026-01-20 08:39:35
15072,Daily,28.47,2026-01-20 08:39:35
15072,Business,25.55,2026-01-20 08:39:35
15072,Sport,16.79,2026-01-20 08:39:35
15073,Daily,30.12,2026-01-20 08:39:35
15073,Leisure,30.12,2026-01-20 08:39:35
15073,Business,27.71,2026-01-20 08:39:35
15074,Daily,26.55,2026-01-20 08:39:35
15074,Leisure,26.55,2026-01-20 08:39:35
15074,Business,23.01,2026-01-20 08:39:35
15075,Evening,30.0,2026-01-20 08:39:35
15075,Night Out,27.5,2026-01-20 08:39:35
15075,Leisure,20.0,2026-01-20 08:39:35
15076,Leisure,25.0,2026-01-20 08:39:35
15076,Daily,18.75,2026-01-20 08:39:35
15076,Business,18.75,2026-01-20 08:39:35
15076,Evening,18.75,2026-01-20 08:39:35
15077,Leisure,26.04,2026-01-20 08:39:35
15077,Daily,21.88,2026-01-20 08:39:35
15077,Business,17.71,2026-01-20 08:39:35
15077,Night Out,15.62,2026-01-20 08:39:35
15078,Daily,28.09,2026-01-20 08:39:35
15078,Leisure,25.84,2026-01-20 08:39:35
15078,Business,22.47,2026-01-20 08:39:35
15079,Leisure,27.78,2026-01-20 08:39:35
15079,Daily,18.89,2026-01-20 08:39:35
15079,Business,17.78,2026-01-20 08:39:35
15079,Evening,16.67,2026-01-20 08:39:35
15080,Leisure,27.63,2026-01-20 08:39:35
15080,Business,21.05,2026-01-20 08:39:35
15080,Daily,18.42,2026-01-20 08:39:35
15081,Daily,34.55,2026-01-20 08:39:35
15081,Leisure,32.73,2026-01-20 08:39:35
15081,Business,25.45,2026-01-20 08:39:35
15082,Leisure,29.35,2026-01-20 08:39:35
15082,Daily,28.26,2026-01-20 08:39:35
15082,Business,28.26,2026-01-20 08:39:35
15083,Leisure,24.29,2026-01-20 08:39:35
15083,Daily,20.0,2026-01-20 08:39:35
15083,Business,18.57,2026-01-20 08:39:35
15084,Leisure,27.27,2026-01-20 08:39:35
15084,Daily,25.45,2026-01-20 08:39:35
15084,Business,22.73,2026-01-20 08:39:35
15085,Daily,29.41,2026-01-20 08:39:35
15085,Leisure,27.06,2026-01-20 08:39:35
15085,Business,25.88,2026-01-20 08:39:35
15086,Leisure,32.86,2026-01-20 08:39:35
15086,Daily,27.14,2026-01-20 08:39:35
15086,Business,22.86,2026-01-20 08:39:35
15086,Sport,17.14,2026-01-20 08:39:35
15087,Leisure,30.77,2026-01-20 08:39:35
15087,Business,19.23,2026-01-20 08:39:35
15087,Night Out,17.31,2026-01-20 08:39:35
15087,Evening,17.31,2026-01-20 08:39:35
15087,Daily,15.38,2026-01-20 08:39:35
15089,Daily,28.57,2026-01-20 08:39:35
15089,Leisure,26.79,2026-01-20 08:39:35
15089,Business,25.0,2026-01-20 08:39:35
15090,Leisure,28.81,2026-01-20 08:39:35
15090,Daily,27.12,2026-01-20 08:39:35
15090,Business,27.12,2026-01-20 08:39:35
15092,Leisure,28.85,2026-01-20 08:39:35
15092,Daily,25.0,2026-01-20 08:39:35
15092,Business,23.08,2026-01-20 08:39:35
15092,Sport,17.31,2026-01-20 08:39:35
15094,Leisure,28.57,2026-01-20 08:39:35
15094,Daily,26.79,2026-01-20 08:39:35
15094,Sport,23.21,2026-01-20 08:39:35
15094,Business,21.43,2026-01-20 08:39:35
15095,Daily,34.09,2026-01-20 08:39:35
15095,Leisure,31.82,2026-01-20 08:39:35
15095,Business,22.73,2026-01-20 08:39:35
15097,Daily,28.95,2026-01-20 08:39:35
15097,Leisure,28.95,2026-01-20 08:39:35
15097,Sport,21.05,2026-01-20 08:39:35
15097,Business,21.05,2026-01-20 08:39:35
15100,Leisure,30.0,2026-01-20 08:39:35
15100,Sport,26.0,2026-01-20 08:39:35
15100,Daily,24.0,2026-01-20 08:39:35
15100,Business,20.0,2026-01-20 08:39:35
15106,Daily,32.0,2026-01-20 08:39:35
15106,Leisure,28.0,2026-01-20 08:39:35
15106,Business,26.0,2026-01-20 08:39:35
15195,Leisure,27.72,2026-01-20 08:39:35
15195,Daily,27.02,2026-01-20 08:39:35
15195,Business,17.89,2026-01-20 08:39:35
15196,Leisure,26.96,2026-01-20 08:39:35
15196,Daily,26.54,2026-01-20 08:39:35
15196,Business,20.04,2026-01-20 08:39:35
15196,Sport,16.9,2026-01-20 08:39:35
15197,Daily,25.46,2026-01-20 08:39:35
15197,Leisure,24.23,2026-01-20 08:39:35
15197,Business,21.31,2026-01-20 08:39:35
15198,Leisure,27.16,2026-01-20 08:39:35
15198,Daily,26.38,2026-01-20 08:39:35
15198,Business,19.84,2026-01-20 08:39:35
15198,Sport,16.11,2026-01-20 08:39:35
15199,Leisure,26.87,2026-01-20 08:39:35
15199,Daily,24.26,2026-01-20 08:39:35
15199,Business,16.52,2026-01-20 08:39:35
15199,Evening,16.43,2026-01-20 08:39:35
15199,Night Out,15.91,2026-01-20 08:39:35
15200,Evening,23.18,2026-01-20 08:39:35
15200,Night Out,20.83,2026-01-20 08:39:35
15200,Leisure,19.98,2026-01-20 08:39:35
15200,Daily,18.27,2026-01-20 08:39:35
15200,Business,17.74,2026-01-20 08:39:35
15201,Leisure,24.92,2026-01-20 08:39:35
15201,Daily,23.72,2026-01-20 08:39:35
15201,Business,21.72,2026-01-20 08:39:35
15202,Leisure,28.45,2026-01-20 08:39:35
15202,Daily,26.81,2026-01-20 08:39:35
15202,Business,20.02,2026-01-20 08:39:35
15203,Daily,23.65,2026-01-20 08:39:35
15203,Leisure,23.03,2026-01-20 08:39:35
15203,Business,22.03,2026-01-20 08:39:35
15204,Evening,27.55,2026-01-20 08:39:35
15204,Night Out,24.15,2026-01-20 08:39:35
15204,Leisure,18.78,2026-01-20 08:39:35
15204,Daily,15.21,2026-01-20 08:39:35
15205,Leisure,28.53,2026-01-20 08:39:35
15205,Daily,26.02,2026-01-20 08:39:35
15205,Business,20.53,2026-01-20 08:39:35
15206,Leisure,24.87,2026-01-20 08:39:35
15206,Daily,24.69,2026-01-20 08:39:35
15206,Business,19.5,2026-01-20 08:39:35
15206,Sport,15.03,2026-01-20 08:39:35
15208,Leisure,27.71,2026-01-20 08:39:35
15208,Daily,26.1,2026-01-20 08:39:35
15208,Business,18.71,2026-01-20 08:39:35
15208,Sport,16.86,2026-01-20 08:39:35
15209,Leisure,25.6,2026-01-20 08:39:35
15209,Daily,25.05,2026-01-20 08:39:35
15209,Business,21.71,2026-01-20 08:39:35
15210,Daily,24.74,2026-01-20 08:39:35
15210,Leisure,23.69,2026-01-20 08:39:35
15210,Business,22.64,2026-01-20 08:39:35
15211,Leisure,24.82,2026-01-20 08:39:35
15211,Daily,20.64,2026-01-20 08:39:35
15211,Business,18.67,2026-01-20 08:39:35
15211,Evening,15.72,2026-01-20 08:39:35
15211,Night Out,15.23,2026-01-20 08:39:35
15212,Leisure,27.45,2026-01-20 08:39:35
15212,Daily,24.11,2026-01-20 08:39:35
15212,Business,21.24,2026-01-20 08:39:35
15213,Evening,31.52,2026-01-20 08:39:35
15213,Night Out,27.17,2026-01-20 08:39:35
15213,Leisure,17.93,2026-01-20 08:39:35
15214,Daily,25.25,2026-01-20 08:39:35
15214,Leisure,24.26,2026-01-20 08:39:35
15214,Business,21.57,2026-01-20 08:39:35
15215,Daily,25.56,2026-01-20 08:39:35
15215,Leisure,23.77,2026-01-20 08:39:35
15215,Business,21.08,2026-01-20 08:39:35
15216,Leisure,26.32,2026-01-20 08:39:35
15216,Daily,25.48,2026-01-20 08:39:35
15216,Business,21.05,2026-01-20 08:39:35
15217,Daily,25.85,2026-01-20 08:39:35
15217,Leisure,24.15,2026-01-20 08:39:35
15217,Business,22.95,2026-01-20 08:39:35
15218,Daily,26.81,2026-01-20 08:39:35
15218,Leisure,25.24,2026-01-20 08:39:35
15218,Business,21.77,2026-01-20 08:39:35
15219,Daily,25.26,2026-01-20 08:39:35
15219,Leisure,25.0,2026-01-20 08:39:35
15219,Business,22.11,2026-01-20 08:39:35
15220,Leisure,23.65,2026-01-20 08:39:35
15220,Evening,20.95,2026-01-20 08:39:35
15220,Daily,19.59,2026-01-20 08:39:35
15220,Night Out,19.26,2026-01-20 08:39:35
15220,Business,16.55,2026-01-20 08:39:35
15221,Daily,22.4,2026-01-20 08:39:35
15221,Leisure,21.04,2026-01-20 08:39:35
15221,Evening,20.77,2026-01-20 08:39:35
15221,Night Out,18.58,2026-01-20 08:39:35
15221,Business,17.21,2026-01-20 08:39:35
15222,Daily,21.48,2026-01-20 08:39:35
15222,Leisure,21.48,2026-01-20 08:39:35
15222,Night Out,19.26,2026-01-20 08:39:35
15222,Evening,18.15,2026-01-20 08:39:35
15222,Business,15.56,2026-01-20 08:39:35
15223,Leisure,22.58,2026-01-20 08:39:35
15223,Evening,21.2,2026-01-20 08:39:35
15223,Daily,19.35,2026-01-20 08:39:35
15223,Business,19.35,2026-01-20 08:39:35
15223,Night Out,17.51,2026-01-20 08:39:35
15225,Leisure,28.41,2026-01-20 08:39:35
15225,Daily,25.09,2026-01-20 08:39:35
15225,Business,17.34,2026-01-20 08:39:35
15226,Leisure,26.32,2026-01-20 08:39:35
15226,Daily,25.1,2026-01-20 08:39:35
15226,Business,22.67,2026-01-20 08:39:35
15227,Leisure,28.29,2026-01-20 08:39:35
15227,Daily,24.03,2026-01-20 08:39:35
15227,Business,21.71,2026-01-20 08:39:35
15228,Daily,26.29,2026-01-20 08:39:35
15228,Leisure,22.31,2026-01-20 08:39:35
15228,Business,20.72,2026-01-20 08:39:35
15231,Leisure,21.98,2026-01-20 08:39:35
15231,Evening,21.55,2026-01-20 08:39:35
15231,Business,20.26,2026-01-20 08:39:35
15231,Daily,18.97,2026-01-20 08:39:35
15231,Night Out,17.24,2026-01-20 08:39:35
15232,Leisure,26.03,2026-01-20 08:39:35
15232,Daily,25.21,2026-01-20 08:39:35
15232,Business,21.9,2026-01-20 08:39:35
15233,Daily,25.46,2026-01-20 08:39:35
15233,Leisure,23.99,2026-01-20 08:39:35
15233,Business,18.45,2026-01-20 08:39:35
15233,Evening,16.24,2026-01-20 08:39:35
15233,Night Out,15.87,2026-01-20 08:39:35
15234,Leisure,26.19,2026-01-20 08:39:35
15234,Daily,23.21,2026-01-20 08:39:35
