PERFUME_ID,SEASON,ratio,LOAD_DT
14976,Winter,20.59,2026-01-20 08:39:39
14982,Spring,32.97,2026-01-20 08:39:39
14982,Fall,29.67,2026-01-20 08:39:39
14982,Summer,23.08,2026-01-20 08:39:39
14997,Fall,34.73,2026-01-20 08:39:39
14997,Winter,33.11,2026-01-20 08:39:39
14997,Spring,23.22,2026-01-20 08:39:39
15000,Summer,42.86,2026-01-20 08:39:39
15000,Spring,40.26,2026-01-20 08:39:39
15003,Spring,34.1,2026-01-20 08:39:39
15003,Summer,33.12,2026-01-20 08:39:39
15003,Fall,22.42,2026-01-20 08:39:39
15006,Winter,37.54,2026-01-20 08:39:39
15006,Fall,37.25,2026-01-20 08:39:39
15009,Fall,35.83,2026-01-20 08:39:39
15009,Winter,32.6,2026-01-20 08:39:39
15012,Fall,32.77,2026-01-20 08:39:39
15012,Winter,27.02,2026-01-20 08:39:39
15012,Spring,26.49,2026-01-20 08:39:39
15015,Spring,37.76,2026-01-20 08:39:39
15015,Summer,37.12,2026-01-20 08:39:39
15020,Spring,29.96,2026-01-20 08:39:39
15020,Fall,28.86,2026-01-20 08:39:39
15020,Summer,21.14,2026-01-20 08:39:39
15020,Winter,20.04,2026-01-20 08:39:39
15025,Summer,47.44,2026-01-20 08:39:39
15025,Spring,39.77,2026-01-20 08:39:39
15027,Fall,29.35,2026-01-20 08:39:39
15027,Spring,28.83,2026-01-20 08:39:39
15027,Summer,21.04,2026-01-20 08:39:39
15027,Winter,20.78,2026-01-20 08:39:39
15028,Spring,32.01,2026-01-20 08:39:39
15028,Fall,31.02,2026-01-20 08:39:39
15029,Summer,41.37,2026-01-20 08:39:39
15029,Spring,38.85,2026-01-20 08:39:39
15030,Summer,41.34,2026-01-20 08:39:39
15030,Spring,36.15,2026-01-20 08:39:39
15031,Spring,32.35,2026-01-20 08:39:39
15031,Summer,30.26,2026-01-20 08:39:39
15031,Fall,27.48,2026-01-20 08:39:39
15032,Summer,47.56,2026-01-20 08:39:39
15032,Spring,35.22,2026-01-20 08:39:39
15033,Summer,48.78,2026-01-20 08:39:39
15033,Spring,34.15,2026-01-20 08:39:39
15034,Summer,53.57,2026-01-20 08:39:39
15034,Spring,38.21,2026-01-20 08:39:39
15035,Summer,45.8,2026-01-20 08:39:39
15035,Spring,38.93,2026-01-20 08:39:39
15036,Summer,45.93,2026-01-20 08:39:39
15036,Spring,38.89,2026-01-20 08:39:39
15037,Summer,41.8,2026-01-20 08:39:39
15037,Spring,36.48,2026-01-20 08:39:39
15038,Summer,47.2,2026-01-20 08:39:39
15038,Spring,42.52,2026-01-20 08:39:39
15039,Spring,30.62,2026-01-20 08:39:39
15039,Fall,29.19,2026-01-20 08:39:39
15039,Winter,20.1,2026-01-20 08:39:39
15039,Summer,20.1,2026-01-20 08:39:39
15040,Summer,43.96,2026-01-20 08:39:39
15040,Spring,34.62,2026-01-20 08:39:39
15041,Summer,41.8,2026-01-20 08:39:39
15041,Spring,39.15,2026-01-20 08:39:39
15042,Summer,40.31,2026-01-20 08:39:39
15042,Spring,38.22,2026-01-20 08:39:39
15043,Summer,45.52,2026-01-20 08:39:39
15043,Spring,40.0,2026-01-20 08:39:39
15044,Summer,48.51,2026-01-20 08:39:39
15044,Spring,39.55,2026-01-20 08:39:39
15045,Spring,36.25,2026-01-20 08:39:39
15045,Summer,33.12,2026-01-20 08:39:39
15046,Spring,42.11,2026-01-20 08:39:39
15046,Summer,29.82,2026-01-20 08:39:39
15046,Fall,21.05,2026-01-20 08:39:39
15047,Fall,36.88,2026-01-20 08:39:39
15047,Winter,36.17,2026-01-20 08:39:39
15047,Spring,20.57,2026-01-20 08:39:39
15048,Summer,41.03,2026-01-20 08:39:39
15048,Spring,40.17,2026-01-20 08:39:39
15049,Summer,48.33,2026-01-20 08:39:39
15049,Spring,41.67,2026-01-20 08:39:39
15050,Summer,51.52,2026-01-20 08:39:39
15050,Spring,39.39,2026-01-20 08:39:39
15051,Summer,53.85,2026-01-20 08:39:39
15051,Spring,37.18,2026-01-20 08:39:39
15052,Summer,38.18,2026-01-20 08:39:39
15052,Spring,34.55,2026-01-20 08:39:39
15053,Summer,49.15,2026-01-20 08:39:39
15053,Spring,39.83,2026-01-20 08:39:39
15054,Spring,40.52,2026-01-20 08:39:39
15054,Summer,35.34,2026-01-20 08:39:39
15055,Summer,53.54,2026-01-20 08:39:39
15055,Spring,38.38,2026-01-20 08:39:39
15056,Spring,35.17,2026-01-20 08:39:39
15056,Summer,33.1,2026-01-20 08:39:39
15056,Fall,22.07,2026-01-20 08:39:39
15057,Spring,29.66,2026-01-20 08:39:39
15057,Fall,27.97,2026-01-20 08:39:39
15057,Summer,22.03,2026-01-20 08:39:39
15057,Winter,20.34,2026-01-20 08:39:39
15058,Summer,35.42,2026-01-20 08:39:39
15058,Spring,35.42,2026-01-20 08:39:39
15058,Fall,21.88,2026-01-20 08:39:39
15059,Summer,40.21,2026-01-20 08:39:39
15059,Spring,36.08,2026-01-20 08:39:39
15060,Spring,38.0,2026-01-20 08:39:39
15060,Summer,28.0,2026-01-20 08:39:39
15060,Fall,22.0,2026-01-20 08:39:39
15061,Spring,35.05,2026-01-20 08:39:39
15061,Summer,34.02,2026-01-20 08:39:39
15061,Fall,20.62,2026-01-20 08:39:39
15062,Summer,39.58,2026-01-20 08:39:39
15062,Spring,36.46,2026-01-20 08:39:39
15063,Winter,38.55,2026-01-20 08:39:39
15063,Fall,38.55,2026-01-20 08:39:39
15064,Fall,36.27,2026-01-20 08:39:39
15064,Winter,25.49,2026-01-20 08:39:39
15064,Spring,24.51,2026-01-20 08:39:39
15065,Spring,44.71,2026-01-20 08:39:39
15065,Summer,41.18,2026-01-20 08:39:39
15066,Summer,42.86,2026-01-20 08:39:39
15066,Spring,38.96,2026-01-20 08:39:39
15067,Summer,62.32,2026-01-20 08:39:39
15067,Spring,33.33,2026-01-20 08:39:39
15068,Fall,30.77,2026-01-20 08:39:39
15068,Spring,29.81,2026-01-20 08:39:39
15068,Summer,24.04,2026-01-20 08:39:39
15069,Spring,40.91,2026-01-20 08:39:39
15069,Summer,36.36,2026-01-20 08:39:39
15071,Summer,45.24,2026-01-20 08:39:39
15071,Spring,40.48,2026-01-20 08:39:39
15072,Summer,41.05,2026-01-20 08:39:39
15072,Spring,36.84,2026-01-20 08:39:39
15073,Summer,45.0,2026-01-20 08:39:39
15073,Spring,38.33,2026-01-20 08:39:39
15074,Fall,30.0,2026-01-20 08:39:39
15074,Spring,28.18,2026-01-20 08:39:39
15074,Summer,23.64,2026-01-20 08:39:39
15075,Fall,42.62,2026-01-20 08:39:39
15075,Winter,40.98,2026-01-20 08:39:39
15076,Fall,30.99,2026-01-20 08:39:39
15076,Winter,25.35,2026-01-20 08:39:39
15076,Spring,25.35,2026-01-20 08:39:39
15077,Spring,33.33,2026-01-20 08:39:39
15077,Fall,27.16,2026-01-20 08:39:39
15077,Winter,22.22,2026-01-20 08:39:39
15078,Summer,52.08,2026-01-20 08:39:39
15078,Spring,47.92,2026-01-20 08:39:39
15079,Spring,32.35,2026-01-20 08:39:39
15079,Fall,29.41,2026-01-20 08:39:39
15080,Spring,34.38,2026-01-20 08:39:39
15080,Summer,26.56,2026-01-20 08:39:39
15080,Fall,21.88,2026-01-20 08:39:39
15081,Spring,31.58,2026-01-20 08:39:39
15081,Fall,26.32,2026-01-20 08:39:39
15081,Summer,22.81,2026-01-20 08:39:39
15082,Summer,44.62,2026-01-20 08:39:39
15082,Spring,33.85,2026-01-20 08:39:39
15083,Fall,30.0,2026-01-20 08:39:39
15083,Spring,30.0,2026-01-20 08:39:39
15083,Winter,20.0,2026-01-20 08:39:39
15083,Summer,20.0,2026-01-20 08:39:39
15084,Summer,42.25,2026-01-20 08:39:39
15084,Spring,39.44,2026-01-20 08:39:39
15085,Fall,32.39,2026-01-20 08:39:39
15085,Spring,26.76,2026-01-20 08:39:39
15085,Summer,21.13,2026-01-20 08:39:39
15086,Summer,52.27,2026-01-20 08:39:39
15086,Spring,38.64,2026-01-20 08:39:39
15087,Fall,35.56,2026-01-20 08:39:39
15087,Spring,33.33,2026-01-20 08:39:39
15087,Winter,22.22,2026-01-20 08:39:39
15089,Summer,41.86,2026-01-20 08:39:39
15089,Spring,34.88,2026-01-20 08:39:39
15090,Spring,44.74,2026-01-20 08:39:39
15090,Summer,42.11,2026-01-20 08:39:39
15092,Summer,50.0,2026-01-20 08:39:39
15092,Spring,42.86,2026-01-20 08:39:39
15094,Summer,43.24,2026-01-20 08:39:39
15094,Spring,43.24,2026-01-20 08:39:39
15095,Summer,38.1,2026-01-20 08:39:39
15095,Spring,38.1,2026-01-20 08:39:39
15097,Summer,36.59,2026-01-20 08:39:39
15097,Spring,34.15,2026-01-20 08:39:39
15097,Fall,21.95,2026-01-20 08:39:39
15100,Summer,66.67,2026-01-20 08:39:39
15100,Spring,23.81,2026-01-20 08:39:39
15106,Spring,41.46,2026-01-20 08:39:39
15106,Summer,36.59,2026-01-20 08:39:39
15195,Summer,52.91,2026-01-20 08:39:39
15195,Spring,39.49,2026-01-20 08:39:39
15196,Summer,55.63,2026-01-20 08:39:39
15196,Spring,37.22,2026-01-20 08:39:39
15197,Summer,42.27,2026-01-20 08:39:39
15197,Spring,37.0,2026-01-20 08:39:39
15198,Summer,53.44,2026-01-20 08:39:39
15198,Spring,39.41,2026-01-20 08:39:39
15199,Spring,28.29,2026-01-20 08:39:39
15199,Fall,27.62,2026-01-20 08:39:39
15199,Summer,23.64,2026-01-20 08:39:39
15199,Winter,20.45,2026-01-20 08:39:39
15200,Fall,31.76,2026-01-20 08:39:39
15200,Spring,26.93,2026-01-20 08:39:39
15200,Winter,24.88,2026-01-20 08:39:39
15201,Summer,36.98,2026-01-20 08:39:39
15201,Spring,35.04,2026-01-20 08:39:39
15201,Fall,20.64,2026-01-20 08:39:39
15202,Summer,48.67,2026-01-20 08:39:39
15202,Spring,41.25,2026-01-20 08:39:39
15203,Summer,35.14,2026-01-20 08:39:39
15203,Spring,35.14,2026-01-20 08:39:39
15203,Fall,21.08,2026-01-20 08:39:39
15204,Fall,36.16,2026-01-20 08:39:39
15204,Winter,31.4,2026-01-20 08:39:39
15204,Spring,20.45,2026-01-20 08:39:39
15205,Summer,39.46,2026-01-20 08:39:39
15205,Spring,36.95,2026-01-20 08:39:39
15206,Summer,48.74,2026-01-20 08:39:39
15206,Spring,41.82,2026-01-20 08:39:39
15208,Summer,52.82,2026-01-20 08:39:39
15208,Spring,39.52,2026-01-20 08:39:39
15209,Summer,43.92,2026-01-20 08:39:39
15209,Spring,40.95,2026-01-20 08:39:39
15210,Summer,35.67,2026-01-20 08:39:39
15210,Spring,35.38,2026-01-20 08:39:39
15210,Fall,21.05,2026-01-20 08:39:39
15211,Spring,30.55,2026-01-20 08:39:39
15211,Fall,30.23,2026-01-20 08:39:39
15211,Summer,23.47,2026-01-20 08:39:39
15212,Summer,42.54,2026-01-20 08:39:39
15212,Spring,37.31,2026-01-20 08:39:39
15213,Fall,38.55,2026-01-20 08:39:39
15213,Winter,37.95,2026-01-20 08:39:39
15214,Summer,35.0,2026-01-20 08:39:39
15214,Spring,33.33,2026-01-20 08:39:39
15214,Fall,23.67,2026-01-20 08:39:39
15215,Spring,38.65,2026-01-20 08:39:39
15215,Summer,36.2,2026-01-20 08:39:39
15216,Summer,37.74,2026-01-20 08:39:39
15216,Spring,36.19,2026-01-20 08:39:39
15216,Fall,20.23,2026-01-20 08:39:39
15217,Spring,36.97,2026-01-20 08:39:39
15217,Summer,31.21,2026-01-20 08:39:39
15217,Fall,21.52,2026-01-20 08:39:39
15218,Summer,40.35,2026-01-20 08:39:39
15218,Spring,37.28,2026-01-20 08:39:39
15219,Summer,43.32,2026-01-20 08:39:39
15219,Spring,36.03,2026-01-20 08:39:39
15220,Fall,31.47,2026-01-20 08:39:39
15220,Winter,28.29,2026-01-20 08:39:39
15220,Spring,26.69,2026-01-20 08:39:39
15221,Spring,33.22,2026-01-20 08:39:39
15221,Fall,26.03,2026-01-20 08:39:39
15221,Summer,21.23,2026-01-20 08:39:39
15222,Summer,31.82,2026-01-20 08:39:39
15222,Spring,31.82,2026-01-20 08:39:39
15222,Fall,25.76,2026-01-20 08:39:39
15223,Fall,33.7,2026-01-20 08:39:39
15223,Spring,27.07,2026-01-20 08:39:39
15223,Winter,24.31,2026-01-20 08:39:39
15225,Summer,45.83,2026-01-20 08:39:39
15225,Spring,35.71,2026-01-20 08:39:39
15226,Summer,42.94,2026-01-20 08:39:39
15226,Spring,38.82,2026-01-20 08:39:39
15227,Spring,40.11,2026-01-20 08:39:39
15227,Summer,39.04,2026-01-20 08:39:39
15228,Spring,33.7,2026-01-20 08:39:39
15228,Summer,33.15,2026-01-20 08:39:39
15228,Fall,23.2,2026-01-20 08:39:39
15231,Fall,35.38,2026-01-20 08:39:39
15231,Spring,27.69,2026-01-20 08:39:39
15231,Winter,25.64,2026-01-20 08:39:39
15232,Spring,41.21,2026-01-20 08:39:39
15232,Summer,34.55,2026-01-20 08:39:39
15233,Spring,38.21,2026-01-20 08:39:39
15233,Summer,29.72,2026-01-20 08:39:39
15233,Fall,22.64,2026-01-20 08:39:39
15234,Summer,44.64,2026-01-20 08:39:39
15234,Spring,38.39,2026-01-20 08:39:39
15235,Spring,46.88,2026-01-20 08:39:39
15235,Summer,42.97,2026-01-20 08:39:39
15236,Fall,36.75,2026-01-20 08:39:39
15236,Winter,30.72,2026-01-20 08:39:39
15236,Spring,22.89,2026-01-20 08:39:39
15237,Summer,37.5,2026-01-20 08:39:39
15237,Spring,35.58,2026-01-20 08:39:39
15238,Fall,35.06,2026-01-20 08:39:39
15238,Winter,33.77,2026-01-20 08:39:39
15239,Fall,36.11,2026-01-20 08:39:39
15239,Winter,27.08,2026-01-20 08:39:39
15239,Spring,20.14,2026-01-20 08:39:39
15240,Summer,46.27,2026-01-20 08:39:39
15240,Spring,37.31,2026-01-20 08:39:39
15241,Fall,36.92,2026-01-20 08:39:39
15241,Winter,30.77,2026-01-20 08:39:39
15241,Spring,26.15,2026-01-20 08:39:39
15242,Spring,46.3,2026-01-20 08:39:39
15242,Summer,33.33,2026-01-20 08:39:39
15243,Spring,39.78,2026-01-20 08:39:39
15243,Summer,38.71,2026-01-20 08:39:39
15244,Spring,40.86,2026-01-20 08:39:39
15244,Summer,30.11,2026-01-20 08:39:39
15245,Summer,48.0,2026-01-20 08:39:39
15245,Spring,38.0,2026-01-20 08:39:39
15246,Spring,40.58,2026-01-20 08:39:39
15246,Summer,33.33,2026-01-20 08:39:39
15247,Spring,40.57,2026-01-20 08:39:39
15247,Summer,39.62,2026-01-20 08:39:39
15248,Fall,34.85,2026-01-20 08:39:39
15248,Winter,25.76,2026-01-20 08:39:39
15248,Spring,22.73,2026-01-20 08:39:39
15249,Summer,44.29,2026-01-20 08:39:39
15249,Spring,42.86,2026-01-20 08:39:39
15250,Spring,35.48,2026-01-20 08:39:39
15250,Fall,30.11,2026-01-20 08:39:39
15251,Spring,41.82,2026-01-20 08:39:39
15251,Summer,40.0,2026-01-20 08:39:39
15252,Spring,42.5,2026-01-20 08:39:39
15252,Summer,40.0,2026-01-20 08:39:39
15253,Summer,42.0,2026-01-20 08:39:39
15253,Spring,42.0,2026-01-20 08:39:39
15254,Spring,34.09,2026-01-20 08:39:39
15254,Fall,31.82,2026-01-20 08:39:39
15254,Summer,20.45,2026-01-20 08:39:39
15255,Spring,44.44,2026-01-20 08:39:39
15255,Summer,42.22,2026-01-20 08:39:39
15256,Spring,38.78,2026-01-20 08:39:39
15256,Summer,36.73,2026-01-20 08:39:39
15256,Fall,20.41,2026-01-20 08:39:39
15258,Summer,46.67,2026-01-20 08:39:39
15258,Spring,46.67,2026-01-20 08:39:39
15259,Summer,35.29,2026-01-20 08:39:39
15259,Spring,35.29,2026-01-20 08:39:39
15259,Fall,23.53,2026-01-20 08:39:39
15260,Fall,32.5,2026-01-20 08:39:39
15260,Winter,27.5,2026-01-20 08:39:39
15260,Spring,27.5,2026-01-20 08:39:39
15261,Fall,36.59,2026-01-20 08:39:39
15261,Spring,29.27,2026-01-20 08:39:39
15307,Spring,32.28,2026-01-20 08:39:39
15307,Summer,26.49,2026-01-20 08:39:39
15307,Fall,26.3,2026-01-20 08:39:39
15308,Fall,36.4,2026-01-20 08:39:39
15308,Winter,32.74,2026-01-20 08:39:39
15308,Spring,22.17,2026-01-20 08:39:39
15309,Winter,44.09,2026-01-20 08:39:39
15309,Fall,38.73,2026-01-20 08:39:39
15310,Fall,29.08,2026-01-20 08:39:39
15310,Spring,28.84,2026-01-20 08:39:39
15310,Winter,23.14,2026-01-20 08:39:39
15311,Fall,37.13,2026-01-20 08:39:39
15311,Winter,33.71,2026-01-20 08:39:39
15311,Spring,20.89,2026-01-20 08:39:39
15312,Spring,34.17,2026-01-20 08:39:39
15312,Summer,30.76,2026-01-20 08:39:39
15312,Fall,24.13,2026-01-20 08:39:39
15313,Spring,30.96,2026-01-20 08:39:39
15313,Summer,27.53,2026-01-20 08:39:39
15313,Fall,26.47,2026-01-20 08:39:39
15314,Fall,36.98,2026-01-20 08:39:39
15314,Winter,34.28,2026-01-20 08:39:39
15314,Spring,20.26,2026-01-20 08:39:39
15315,Spring,36.62,2026-01-20 08:39:39
15315,Summer,34.03,2026-01-20 08:39:39
15315,Fall,22.73,2026-01-20 08:39:39
15316,Spring,31.38,2026-01-20 08:39:39
15316,Fall,30.34,2026-01-20 08:39:39
15317,Winter,42.53,2026-01-20 08:39:39
15317,Fall,40.2,2026-01-20 08:39:39
15318,Fall,32.36,2026-01-20 08:39:39
15318,Spring,27.56,2026-01-20 08:39:39
15318,Winter,25.66,2026-01-20 08:39:39
15319,Fall,29.59,2026-01-20 08:39:39
15319,Spring,29.0,2026-01-20 08:39:39
15319,Winter,21.96,2026-01-20 08:39:39
15320,Fall,37.42,2026-01-20 08:39:39
15320,Winter,32.26,2026-01-20 08:39:39
15320,Spring,22.26,2026-01-20 08:39:39
15321,Fall,32.55,2026-01-20 08:39:39
15321,Spring,28.14,2026-01-20 08:39:39
15321,Winter,23.9,2026-01-20 08:39:39
15323,Winter,39.88,2026-01-20 08:39:39
15323,Fall,38.22,2026-01-20 08:39:39
15324,Fall,37.22,2026-01-20 08:39:39
15324,Winter,37.0,2026-01-20 08:39:39
15324,Spring,21.08,2026-01-20 08:39:39
15325,Winter,43.81,2026-01-20 08:39:39
15325,Fall,41.15,2026-01-20 08:39:39
15326,Spring,34.78,2026-01-20 08:39:39
15326,Fall,26.23,2026-01-20 08:39:39
15326,Summer,20.76,2026-01-20 08:39:39
15327,Spring,36.29,2026-01-20 08:39:39
15327,Summer,27.94,2026-01-20 08:39:39
15327,Fall,22.58,2026-01-20 08:39:39
15328,Winter,44.73,2026-01-20 08:39:39
15328,Fall,43.3,2026-01-20 08:39:39
15330,Winter,40.29,2026-01-20 08:39:39
15330,Fall,39.56,2026-01-20 08:39:39
15331,Fall,38.95,2026-01-20 08:39:39
15331,Winter,36.63,2026-01-20 08:39:39
15332,Fall,35.67,2026-01-20 08:39:39
15332,Winter,30.53,2026-01-20 08:39:39
15332,Spring,21.34,2026-01-20 08:39:39
15334,Fall,31.93,2026-01-20 08:39:39
15334,Spring,31.3,2026-01-20 08:39:39
15335,Spring,35.53,2026-01-20 08:39:39
15335,Fall,24.34,2026-01-20 08:39:39
15335,Summer,23.68,2026-01-20 08:39:39
15336,Fall,35.99,2026-01-20 08:39:39
15336,Winter,35.69,2026-01-20 08:39:39
15336,Spring,20.65,2026-01-20 08:39:39
15337,Spring,33.33,2026-01-20 08:39:39
15337,Fall,27.61,2026-01-20 08:39:39
15337,Summer,27.11,2026-01-20 08:39:39
15338,Fall,32.87,2026-01-20 08:39:39
15338,Spring,29.66,2026-01-20 08:39:39
15338,Winter,20.23,2026-01-20 08:39:39
15339,Spring,32.91,2026-01-20 08:39:39
15339,Fall,29.43,2026-01-20 08:39:39
15339,Summer,23.42,2026-01-20 08:39:39
15340,Fall,32.98,2026-01-20 08:39:39
15340,Spring,28.99,2026-01-20 08:39:39
15340,Winter,21.28,2026-01-20 08:39:39
15341,Fall,38.24,2026-01-20 08:39:39
15341,Winter,33.01,2026-01-20 08:39:39
15341,Spring,22.22,2026-01-20 08:39:39
15342,Spring,37.25,2026-01-20 08:39:39
15342,Summer,31.78,2026-01-20 08:39:39
15343,Fall,30.75,2026-01-20 08:39:39
15343,Spring,28.45,2026-01-20 08:39:39
15343,Winter,25.0,2026-01-20 08:39:39
15344,Spring,32.41,2026-01-20 08:39:39
15344,Fall,27.13,2026-01-20 08:39:39
15344,Summer,22.53,2026-01-20 08:39:39
15345,Fall,35.35,2026-01-20 08:39:39
15345,Winter,30.57,2026-01-20 08:39:39
15345,Spring,23.25,2026-01-20 08:39:39
15346,Fall,33.74,2026-01-20 08:39:39
15346,Winter,26.89,2026-01-20 08:39:39
15346,Spring,25.92,2026-01-20 08:39:39
15347,Fall,31.11,2026-01-20 08:39:39
15347,Spring,30.16,2026-01-20 08:39:39
15347,Winter,23.17,2026-01-20 08:39:39
15348,Fall,32.12,2026-01-20 08:39:39
15348,Spring,31.84,2026-01-20 08:39:39
15349,Winter,40.49,2026-01-20 08:39:39
15349,Fall,39.26,2026-01-20 08:39:39
15350,Spring,41.26,2026-01-20 08:39:39
15350,Summer,35.52,2026-01-20 08:39:39
15351,Winter,35.69,2026-01-20 08:39:39
15351,Fall,34.12,2026-01-20 08:39:39
15351,Spring,23.92,2026-01-20 08:39:39
15354,Fall,35.77,2026-01-20 08:39:39
15354,Winter,32.39,2026-01-20 08:39:39
15354,Spring,20.0,2026-01-20 08:39:39
15355,Winter,39.91,2026-01-20 08:39:39
15355,Fall,38.57,2026-01-20 08:39:39
15356,Fall,34.2,2026-01-20 08:39:39
15356,Winter,29.64,2026-01-20 08:39:39
15356,Spring,24.76,2026-01-20 08:39:39
15357,Fall,38.43,2026-01-20 08:39:39
15357,Winter,35.82,2026-01-20 08:39:39
15358,Fall,37.5,2026-01-20 08:39:39
15358,Winter,34.09,2026-01-20 08:39:39
15358,Spring,20.45,2026-01-20 08:39:39
15359,Fall,31.39,2026-01-20 08:39:39
15359,Spring,31.02,2026-01-20 08:39:39
15359,Winter,24.82,2026-01-20 08:39:39
15360,Fall,33.25,2026-01-20 08:39:39
15360,Winter,25.71,2026-01-20 08:39:39
15360,Spring,25.45,2026-01-20 08:39:39
15361,Fall,34.65,2026-01-20 08:39:39
15361,Winter,26.38,2026-01-20 08:39:39
15361,Spring,25.59,2026-01-20 08:39:39
15362,Fall,37.89,2026-01-20 08:39:39
15362,Winter,34.39,2026-01-20 08:39:39
15363,Fall,35.78,2026-01-20 08:39:39
15363,Winter,31.19,2026-01-20 08:39:39
15363,Spring,22.02,2026-01-20 08:39:39
15364,Spring,30.17,2026-01-20 08:39:39
15364,Fall,28.14,2026-01-20 08:39:39
15364,Winter,21.02,2026-01-20 08:39:39
15364,Summer,20.68,2026-01-20 08:39:39
15365,Fall,35.1,2026-01-20 08:39:39
15365,Winter,34.62,2026-01-20 08:39:39
15366,Fall,33.99,2026-01-20 08:39:39
15366,Spring,29.04,2026-01-20 08:39:39
15366,Winter,22.77,2026-01-20 08:39:39
15367,Spring,34.82,2026-01-20 08:39:39
15367,Summer,26.72,2026-01-20 08:39:39
15367,Fall,26.32,2026-01-20 08:39:39
15368,Fall,31.27,2026-01-20 08:39:39
15368,Spring,28.57,2026-01-20 08:39:39
15368,Winter,26.25,2026-01-20 08:39:39
15369,Spring,39.02,2026-01-20 08:39:39
15369,Summer,31.44,2026-01-20 08:39:39
15370,Fall,35.69,2026-01-20 08:39:39
15370,Winter,29.74,2026-01-20 08:39:39
15370,Spring,21.93,2026-01-20 08:39:39
15371,Fall,38.94,2026-01-20 08:39:39
15371,Winter,35.1,2026-01-20 08:39:39
15373,Spring,34.41,2026-01-20 08:39:39
15373,Summer,27.53,2026-01-20 08:39:39
15373,Fall,24.29,2026-01-20 08:39:39
15374,Fall,38.79,2026-01-20 08:39:39
15374,Winter,35.15,2026-01-20 08:39:39
15374,Spring,20.61,2026-01-20 08:39:39
15375,Spring,29.31,2026-01-20 08:39:39
15375,Fall,28.02,2026-01-20 08:39:39
15375,Summer,23.28,2026-01-20 08:39:39
15376,Spring,34.85,2026-01-20 08:39:39
15376,Summer,26.26,2026-01-20 08:39:39
15376,Fall,25.76,2026-01-20 08:39:39
15377,Fall,36.22,2026-01-20 08:39:39
15377,Winter,34.18,2026-01-20 08:39:39
15378,Spring,35.59,2026-01-20 08:39:39
15378,Fall,26.55,2026-01-20 08:39:39
15378,Summer,24.29,2026-01-20 08:39:39
15379,Spring,32.99,2026-01-20 08:39:39
15379,Summer,27.84,2026-01-20 08:39:39
15379,Fall,26.29,2026-01-20 08:39:39
15380,Fall,34.65,2026-01-20 08:39:39
15380,Winter,28.51,2026-01-20 08:39:39
15380,Spring,24.56,2026-01-20 08:39:39
15381,Spring,36.31,2026-01-20 08:39:39
15381,Summer,26.75,2026-01-20 08:39:39
15381,Fall,25.48,2026-01-20 08:39:39
15382,Fall,35.8,2026-01-20 08:39:39
15382,Winter,33.95,2026-01-20 08:39:39
15382,Spring,22.84,2026-01-20 08:39:39
15383,Fall,37.12,2026-01-20 08:39:39
15383,Winter,36.36,2026-01-20 08:39:39
15384,Fall,33.71,2026-01-20 08:39:39
15384,Spring,29.78,2026-01-20 08:39:39
15385,Fall,36.67,2026-01-20 08:39:39
15385,Winter,27.5,2026-01-20 08:39:39
15385,Spring,25.83,2026-01-20 08:39:39
15386,Summer,34.67,2026-01-20 08:39:39
15386,Spring,33.33,2026-01-20 08:39:39
15386,Fall,22.67,2026-01-20 08:39:39
15387,Spring,30.1,2026-01-20 08:39:39
15387,Fall,28.16,2026-01-20 08:39:39
15387,Summer,22.33,2026-01-20 08:39:39
15388,Spring,35.48,2026-01-20 08:39:39
15388,Summer,30.65,2026-01-20 08:39:39
15388,Fall,20.97,2026-01-20 08:39:39
15389,Fall,35.87,2026-01-20 08:39:39
15389,Winter,30.43,2026-01-20 08:39:39
15389,Spring,26.09,2026-01-20 08:39:39
15390,Fall,34.81,2026-01-20 08:39:39
15390,Spring,27.22,2026-01-20 08:39:39
15390,Winter,24.05,2026-01-20 08:39:39
15391,Fall,33.87,2026-01-20 08:39:39
15391,Winter,25.0,2026-01-20 08:39:39
15391,Spring,24.19,2026-01-20 08:39:39
15392,Fall,31.82,2026-01-20 08:39:39
15392,Spring,27.27,2026-01-20 08:39:39
15392,Winter,22.73,2026-01-20 08:39:39
15393,Fall,30.25,2026-01-20 08:39:39
15393,Spring,28.57,2026-01-20 08:39:39
15393,Winter,23.53,2026-01-20 08:39:39
15394,Fall,33.61,2026-01-20 08:39:39
15394,Winter,31.93,2026-01-20 08:39:39
15394,Spring,20.17,2026-01-20 08:39:39
15395,Fall,28.04,2026-01-20 08:39:39
15395,Winter,25.23,2026-01-20 08:39:39
15395,Spring,25.23,2026-01-20 08:39:39
15395,Summer,21.5,2026-01-20 08:39:39
15396,Fall,30.69,2026-01-20 08:39:39
15396,Winter,26.73,2026-01-20 08:39:39
15396,Spring,25.74,2026-01-20 08:39:39
15397,Fall,30.34,2026-01-20 08:39:39
15397,Spring,30.34,2026-01-20 08:39:39
15397,Winter,25.84,2026-01-20 08:39:39
15398,Winter,43.06,2026-01-20 08:39:39
15398,Fall,40.28,2026-01-20 08:39:39
15399,Fall,32.5,2026-01-20 08:39:39
15399,Winter,31.25,2026-01-20 08:39:39
15399,Spring,21.25,2026-01-20 08:39:39
15400,Fall,39.39,2026-01-20 08:39:39
15400,Winter,37.88,2026-01-20 08:39:39
15402,Fall,36.17,2026-01-20 08:39:39
15402,Winter,34.04,2026-01-20 08:39:39
