PERFUME_ID,ACCORD,VOTE,LOAD_DT
8883,Floral,21,2026-01-20 08:41:47
8883,Green,14,2026-01-20 08:41:47
8883,Sweet,8,2026-01-20 08:41:47
8883,Powdery,7,2026-01-20 08:41:47
8883,Synthetic,6,2026-01-20 08:41:47
8884,Floral,5,2026-01-20 08:41:47
8884,Sweet,4,2026-01-20 08:41:47
8884,Fruity,4,2026-01-20 08:41:47
8884,Oriental,3,2026-01-20 08:41:47
8884,Woody,3,2026-01-20 08:41:47
8884,Synthetic,2,2026-01-20 08:41:47
8884,Powdery,2,2026-01-20 08:41:47
8885,Fresh,32,2026-01-20 08:41:47
8885,Spicy,31,2026-01-20 08:41:47
8885,Woody,19,2026-01-20 08:41:47
8885,Synthetic,16,2026-01-20 08:41:47
8885,Sweet,14,2026-01-20 08:41:47
8885,Green,11,2026-01-20 08:41:47
8885,Citrus,9,2026-01-20 08:41:47
8885,Aquatic,7,2026-01-20 08:41:47
8886,Floral,79,2026-01-20 08:41:47
8886,Fresh,61,2026-01-20 08:41:47
8886,Fruity,40,2026-01-20 08:41:47
8886,Powdery,30,2026-01-20 08:41:47
8886,Sweet,26,2026-01-20 08:41:47
8886,Green,21,2026-01-20 08:41:47
8886,Woody,15,2026-01-20 08:41:47
8888,Floral,6,2026-01-20 08:41:47
8888,Powdery,5,2026-01-20 08:41:47
8888,Fresh,5,2026-01-20 08:41:47
8888,Sweet,4,2026-01-20 08:41:47
8888,Citrus,3,2026-01-20 08:41:47
8888,Fruity,3,2026-01-20 08:41:47
8889,Gourmand,18,2026-01-20 08:41:47
8889,Sweet,16,2026-01-20 08:41:47
8889,Spicy,11,2026-01-20 08:41:47
8889,Synthetic,11,2026-01-20 08:41:47
8889,Creamy,8,2026-01-20 08:41:47
8889,Woody,4,2026-01-20 08:41:47
8891,Woody,54,2026-01-20 08:41:47
8891,Spicy,48,2026-01-20 08:41:47
8891,Sweet,29,2026-01-20 08:41:47
8891,Fresh,29,2026-01-20 08:41:47
8891,Synthetic,28,2026-01-20 08:41:47
8891,Citrus,17,2026-01-20 08:41:47
8891,Green,15,2026-01-20 08:41:47
8891,Fruity,14,2026-01-20 08:41:47
8891,Floral,13,2026-01-20 08:41:47
8893,Sweet,26,2026-01-20 08:41:47
8893,Gourmand,21,2026-01-20 08:41:47
8893,Spicy,20,2026-01-20 08:41:47
8893,Fruity,11,2026-01-20 08:41:47
8893,Creamy,9,2026-01-20 08:41:47
8893,Synthetic,7,2026-01-20 08:41:47
8893,Woody,6,2026-01-20 08:41:47
8894,Woody,8,2026-01-20 08:41:47
8894,Spicy,7,2026-01-20 08:41:47
8894,Powdery,6,2026-01-20 08:41:47
8894,Fresh,5,2026-01-20 08:41:47
8894,Earthy,3,2026-01-20 08:41:47
8894,Creamy,3,2026-01-20 08:41:47
8894,Sweet,2,2026-01-20 08:41:47
8894,Smoky,2,2026-01-20 08:41:47
8894,Green,2,2026-01-20 08:41:47
8894,Floral,2,2026-01-20 08:41:47
8894,Animal,2,2026-01-20 08:41:47
8895,Fresh,63,2026-01-20 08:41:47
8895,Citrus,56,2026-01-20 08:41:47
8895,Synthetic,40,2026-01-20 08:41:47
8895,Floral,33,2026-01-20 08:41:47
8895,Aquatic,28,2026-01-20 08:41:47
8895,Fruity,15,2026-01-20 08:41:47
8896,Powdery,6,2026-01-20 08:41:47
8896,Floral,6,2026-01-20 08:41:47
8896,Sweet,5,2026-01-20 08:41:47
8896,Creamy,4,2026-01-20 08:41:47
8896,Oriental,2,2026-01-20 08:41:47
8896,Fresh,2,2026-01-20 08:41:47
8898,Fruity,15,2026-01-20 08:41:47
8898,Floral,15,2026-01-20 08:41:47
8898,Sweet,11,2026-01-20 08:41:47
8898,Synthetic,6,2026-01-20 08:41:47
8898,Powdery,6,2026-01-20 08:41:47
8898,Oriental,5,2026-01-20 08:41:47
8898,Fresh,5,2026-01-20 08:41:47
8898,Spicy,4,2026-01-20 08:41:47
8899,Fresh,42,2026-01-20 08:41:47
8899,Floral,40,2026-01-20 08:41:47
8899,Synthetic,28,2026-01-20 08:41:47
8899,Woody,27,2026-01-20 08:41:47
8899,Sweet,18,2026-01-20 08:41:47
8899,Fruity,17,2026-01-20 08:41:47
8899,Citrus,15,2026-01-20 08:41:47
8900,Powdery,3,2026-01-20 08:41:47
8900,Creamy,3,2026-01-20 08:41:47
8900,Sweet,2,2026-01-20 08:41:47
8900,Floral,2,2026-01-20 08:41:47
8900,Green,1,2026-01-20 08:41:47
8900,Gourmand,1,2026-01-20 08:41:47
8901,Woody,26,2026-01-20 08:41:47
8901,Green,24,2026-01-20 08:41:47
8901,Spicy,22,2026-01-20 08:41:47
8901,Fresh,19,2026-01-20 08:41:47
8901,Smoky,14,2026-01-20 08:41:47
8901,Aquatic,9,2026-01-20 08:41:47
8901,Synthetic,6,2026-01-20 08:41:47
8905,Sweet,19,2026-01-20 08:41:47
8905,Gourmand,18,2026-01-20 08:41:47
8905,Creamy,16,2026-01-20 08:41:47
8905,Spicy,8,2026-01-20 08:41:47
8906,Fruity,48,2026-01-20 08:41:47
8906,Fresh,47,2026-01-20 08:41:47
8906,Citrus,37,2026-01-20 08:41:47
8906,Sweet,28,2026-01-20 08:41:47
8906,Synthetic,16,2026-01-20 08:41:47
8907,Woody,12,2026-01-20 08:41:47
8907,Floral,10,2026-01-20 08:41:47
8907,Spicy,7,2026-01-20 08:41:47
8907,Creamy,5,2026-01-20 08:41:47
8907,Fresh,4,2026-01-20 08:41:47
8907,Earthy,4,2026-01-20 08:41:47
8907,Sweet,3,2026-01-20 08:41:47
8908,Fresh,4,2026-01-20 08:41:47
8908,Floral,4,2026-01-20 08:41:47
8908,Synthetic,2,2026-01-20 08:41:47
8908,Woody,2,2026-01-20 08:41:47
8908,Aquatic,2,2026-01-20 08:41:47
8908,Citrus,1,2026-01-20 08:41:47
8908,Green,1,2026-01-20 08:41:47
8908,Fruity,1,2026-01-20 08:41:47
8909,Sweet,22,2026-01-20 08:41:47
8909,Spicy,16,2026-01-20 08:41:47
8909,Gourmand,15,2026-01-20 08:41:47
8909,Woody,14,2026-01-20 08:41:47
8909,Leathery,13,2026-01-20 08:41:47
8909,Smoky,12,2026-01-20 08:41:47
8909,Resinous,6,2026-01-20 08:41:47
8909,Synthetic,5,2026-01-20 08:41:47
8910,Floral,14,2026-01-20 08:41:47
8910,Synthetic,7,2026-01-20 08:41:47
8910,Sweet,4,2026-01-20 08:41:47
8910,Fruity,4,2026-01-20 08:41:47
8910,Fresh,4,2026-01-20 08:41:47
8910,Creamy,4,2026-01-20 08:41:47
8910,Powdery,2,2026-01-20 08:41:47
8910,Woody,2,2026-01-20 08:41:47
8910,Gourmand,2,2026-01-20 08:41:47
8911,Floral,53,2026-01-20 08:41:47
8911,Fruity,50,2026-01-20 08:41:47
8911,Sweet,45,2026-01-20 08:41:47
8911,Synthetic,36,2026-01-20 08:41:47
8911,Fresh,24,2026-01-20 08:41:47
8911,Powdery,22,2026-01-20 08:41:47
8911,Woody,15,2026-01-20 08:41:47
8912,Floral,5,2026-01-20 08:41:47
8912,Fresh,4,2026-01-20 08:41:47
8912,Spicy,3,2026-01-20 08:41:47
8912,Woody,3,2026-01-20 08:41:47
8912,Fruity,3,2026-01-20 08:41:47
8912,Citrus,1,2026-01-20 08:41:47
8912,Sweet,1,2026-01-20 08:41:47
8912,Oriental,1,2026-01-20 08:41:47
8912,Green,1,2026-01-20 08:41:47
8912,Creamy,1,2026-01-20 08:41:47
8913,Sweet,13,2026-01-20 08:41:47
8913,Gourmand,11,2026-01-20 08:41:47
8913,Animal,10,2026-01-20 08:41:47
8913,Synthetic,9,2026-01-20 08:41:47
8913,Spicy,6,2026-01-20 08:41:47
8913,Creamy,3,2026-01-20 08:41:47
8914,Spicy,12,2026-01-20 08:41:47
8914,Oriental,8,2026-01-20 08:41:47
8914,Woody,7,2026-01-20 08:41:47
8914,Fruity,6,2026-01-20 08:41:47
8914,Fresh,6,2026-01-20 08:41:47
8914,Sweet,5,2026-01-20 08:41:47
8914,Floral,4,2026-01-20 08:41:47
8917,Sweet,19,2026-01-20 08:41:47
8917,Spicy,18,2026-01-20 08:41:47
8917,Woody,12,2026-01-20 08:41:47
8917,Gourmand,11,2026-01-20 08:41:47
8917,Creamy,8,2026-01-20 08:41:47
8917,Oriental,5,2026-01-20 08:41:47
8917,Synthetic,4,2026-01-20 08:41:47
8919,Citrus,4,2026-01-20 08:41:47
8919,Fresh,3,2026-01-20 08:41:47
8919,Aquatic,3,2026-01-20 08:41:47
8919,Spicy,1,2026-01-20 08:41:47
8919,Synthetic,1,2026-01-20 08:41:47
8919,Sweet,1,2026-01-20 08:41:47
8919,Woody,1,2026-01-20 08:41:47
8919,Green,1,2026-01-20 08:41:47
8919,Fruity,1,2026-01-20 08:41:47
8920,Aquatic,42,2026-01-20 08:41:47
8920,Fresh,39,2026-01-20 08:41:47
8920,Citrus,19,2026-01-20 08:41:47
8920,Green,17,2026-01-20 08:41:47
8920,Synthetic,13,2026-01-20 08:41:47
8920,Woody,12,2026-01-20 08:41:47
8921,Sweet,13,2026-01-20 08:41:47
8921,Synthetic,12,2026-01-20 08:41:47
8921,Powdery,10,2026-01-20 08:41:47
8921,Gourmand,8,2026-01-20 08:41:47
8921,Fruity,8,2026-01-20 08:41:47
8922,Creamy,10,2026-01-20 08:41:47
8922,Floral,10,2026-01-20 08:41:47
8922,Green,9,2026-01-20 08:41:47
8922,Fruity,9,2026-01-20 08:41:47
8922,Sweet,5,2026-01-20 08:41:47
8922,Woody,3,2026-01-20 08:41:47
8923,Floral,7,2026-01-20 08:41:47
8923,Powdery,6,2026-01-20 08:41:47
8923,Fresh,5,2026-01-20 08:41:47
8923,Green,4,2026-01-20 08:41:47
8923,Sweet,3,2026-01-20 08:41:47
8923,Fruity,3,2026-01-20 08:41:47
8923,Synthetic,2,2026-01-20 08:41:47
8924,Sweet,57,2026-01-20 08:41:47
8924,Fruity,47,2026-01-20 08:41:47
8924,Floral,40,2026-01-20 08:41:47
8924,Gourmand,25,2026-01-20 08:41:47
8924,Fresh,19,2026-01-20 08:41:47
8924,Synthetic,18,2026-01-20 08:41:47
8924,Powdery,13,2026-01-20 08:41:47
8926,Fruity,9,2026-01-20 08:41:47
8926,Floral,9,2026-01-20 08:41:47
8926,Citrus,8,2026-01-20 08:41:47
8926,Sweet,7,2026-01-20 08:41:47
8926,Fresh,7,2026-01-20 08:41:47
8926,Woody,5,2026-01-20 08:41:47
8926,Spicy,3,2026-01-20 08:41:47
8927,Floral,46,2026-01-20 08:41:47
8927,Woody,35,2026-01-20 08:41:47
8927,Fresh,29,2026-01-20 08:41:47
8927,Aquatic,20,2026-01-20 08:41:47
8927,Spicy,19,2026-01-20 08:41:47
8927,Citrus,16,2026-01-20 08:41:47
8927,Sweet,15,2026-01-20 08:41:47
8927,Powdery,13,2026-01-20 08:41:47
8927,Oriental,12,2026-01-20 08:41:47
8928,Fruity,6,2026-01-20 08:41:47
8928,Sweet,4,2026-01-20 08:41:47
8928,Fresh,4,2026-01-20 08:41:47
8928,Floral,4,2026-01-20 08:41:47
8928,Aquatic,3,2026-01-20 08:41:47
8928,Synthetic,1,2026-01-20 08:41:47
8929,Sweet,9,2026-01-20 08:41:47
8929,Powdery,9,2026-01-20 08:41:47
8929,Fresh,9,2026-01-20 08:41:47
8929,Synthetic,8,2026-01-20 08:41:47
8929,Creamy,6,2026-01-20 08:41:47
8929,Floral,5,2026-01-20 08:41:47
8929,Animal,5,2026-01-20 08:41:47
8930,Fresh,8,2026-01-20 08:41:47
8930,Floral,7,2026-01-20 08:41:47
8930,Citrus,3,2026-01-20 08:41:47
8930,Sweet,3,2026-01-20 08:41:47
8930,Fruity,3,2026-01-20 08:41:47
8930,Green,2,2026-01-20 08:41:47
8931,Fresh,44,2026-01-20 08:41:47
8931,Citrus,38,2026-01-20 08:41:47
8931,Green,29,2026-01-20 08:41:47
8931,Woody,18,2026-01-20 08:41:47
8931,Synthetic,15,2026-01-20 08:41:47
8931,Aquatic,13,2026-01-20 08:41:47
8931,Floral,12,2026-01-20 08:41:47
8931,Spicy,10,2026-01-20 08:41:47
8931,Fruity,10,2026-01-20 08:41:47
8933,Sweet,16,2026-01-20 08:41:47
8933,Animal,9,2026-01-20 08:41:47
8933,Powdery,8,2026-01-20 08:41:47
8933,Synthetic,7,2026-01-20 08:41:47
8933,Floral,5,2026-01-20 08:41:47
8933,Fruity,4,2026-01-20 08:41:47
8933,Spicy,3,2026-01-20 08:41:47
8933,Oriental,3,2026-01-20 08:41:47
8933,Gourmand,3,2026-01-20 08:41:47
8934,Floral,9,2026-01-20 08:41:47
8934,Fruity,8,2026-01-20 08:41:47
8934,Sweet,7,2026-01-20 08:41:47
8934,Fresh,4,2026-01-20 08:41:47
8934,Spicy,2,2026-01-20 08:41:47
8934,Synthetic,2,2026-01-20 08:41:47
8934,Powdery,2,2026-01-20 08:41:47
8935,Fruity,37,2026-01-20 08:41:47
8935,Spicy,33,2026-01-20 08:41:47
8935,Sweet,27,2026-01-20 08:41:47
8935,Woody,21,2026-01-20 08:41:47
8935,Leathery,20,2026-01-20 08:41:47
8935,Oriental,17,2026-01-20 08:41:47
8935,Fresh,16,2026-01-20 08:41:47
8935,Synthetic,14,2026-01-20 08:41:47
8936,Green,8,2026-01-20 08:41:47
8936,Fresh,7,2026-01-20 08:41:47
8936,Floral,3,2026-01-20 08:41:47
8936,Citrus,1,2026-01-20 08:41:47
8936,Synthetic,1,2026-01-20 08:41:47
8936,Sweet,1,2026-01-20 08:41:47
8936,Resinous,1,2026-01-20 08:41:47
8936,Aquatic,1,2026-01-20 08:41:47
8937,Sweet,14,2026-01-20 08:41:47
8937,Gourmand,13,2026-01-20 08:41:47
8937,Leathery,12,2026-01-20 08:41:47
8937,Powdery,7,2026-01-20 08:41:47
8937,Creamy,7,2026-01-20 08:41:47
8937,Spicy,6,2026-01-20 08:41:47
8937,Synthetic,4,2026-01-20 08:41:47
8937,Animal,4,2026-01-20 08:41:47
8938,Fruity,10,2026-01-20 08:41:47
8938,Fresh,10,2026-01-20 08:41:47
8938,Floral,8,2026-01-20 08:41:47
8938,Sweet,5,2026-01-20 08:41:47
8938,Citrus,3,2026-01-20 08:41:47
8938,Spicy,2,2026-01-20 08:41:47
8938,Powdery,2,2026-01-20 08:41:47
8939,Sweet,37,2026-01-20 08:41:47
8939,Fresh,29,2026-01-20 08:41:47
8939,Synthetic,27,2026-01-20 08:41:47
8939,Spicy,24,2026-01-20 08:41:47
8939,Fruity,22,2026-01-20 08:41:47
8939,Creamy,13,2026-01-20 08:41:47
8939,Citrus,10,2026-01-20 08:41:47
8939,Woody,8,2026-01-20 08:41:47
8940,Fruity,3,2026-01-20 08:41:47
8940,Fresh,3,2026-01-20 08:41:47
8940,Aquatic,3,2026-01-20 08:41:47
8940,Floral,2,2026-01-20 08:41:47
8941,Citrus,17,2026-01-20 08:41:47
8941,Fresh,16,2026-01-20 08:41:47
8941,Floral,16,2026-01-20 08:41:47
8941,Green,13,2026-01-20 08:41:47
8941,Sweet,8,2026-01-20 08:41:47
8942,Spicy,8,2026-01-20 08:41:47
8942,Oriental,7,2026-01-20 08:41:47
8942,Floral,6,2026-01-20 08:41:47
8942,Animal,3,2026-01-20 08:41:47
8942,Smoky,2,2026-01-20 08:41:47
8942,Woody,2,2026-01-20 08:41:47
8942,Resinous,2,2026-01-20 08:41:47
8942,Fruity,2,2026-01-20 08:41:47
8942,Earthy,2,2026-01-20 08:41:47
8942,Creamy,2,2026-01-20 08:41:47
8942,Chypre,2,2026-01-20 08:41:47
8943,Citrus,53,2026-01-20 08:41:47
8943,Fresh,53,2026-01-20 08:41:47
8943,Spicy,21,2026-01-20 08:41:47
8943,Woody,20,2026-01-20 08:41:47
8943,Fruity,19,2026-01-20 08:41:47
8943,Aquatic,19,2026-01-20 08:41:47
8943,Green,16,2026-01-20 08:41:47
8944,Green,15,2026-01-20 08:41:47
8944,Fruity,13,2026-01-20 08:41:47
8944,Fresh,13,2026-01-20 08:41:47
8944,Spicy,10,2026-01-20 08:41:47
8944,Sweet,10,2026-01-20 08:41:47
8944,Woody,4,2026-01-20 08:41:47
8945,Fruity,5,2026-01-20 08:41:47
8945,Sweet,4,2026-01-20 08:41:47
8945,Fresh,4,2026-01-20 08:41:47
8945,Floral,4,2026-01-20 08:41:47
8945,Citrus,3,2026-01-20 08:41:47
8945,Woody,2,2026-01-20 08:41:47
8945,Synthetic,1,2026-01-20 08:41:47
8945,Powdery,1,2026-01-20 08:41:47
8946,Floral,14,2026-01-20 08:41:47
8946,Fresh,12,2026-01-20 08:41:47
8946,Sweet,8,2026-01-20 08:41:47
8946,Fruity,7,2026-01-20 08:41:47
8946,Powdery,4,2026-01-20 08:41:47
8946,Citrus,3,2026-01-20 08:41:47
8947,Fresh,14,2026-01-20 08:41:47
8947,Spicy,13,2026-01-20 08:41:47
8947,Green,12,2026-01-20 08:41:47
8947,Citrus,7,2026-01-20 08:41:47
8947,Synthetic,6,2026-01-20 08:41:47
8947,Woody,5,2026-01-20 08:41:47
8947,Fruity,3,2026-01-20 08:41:47
8948,Floral,51,2026-01-20 08:41:47
8948,Fresh,38,2026-01-20 08:41:47
8948,Fruity,34,2026-01-20 08:41:47
8948,Powdery,26,2026-01-20 08:41:47
8948,Citrus,20,2026-01-20 08:41:47
8948,Sweet,17,2026-01-20 08:41:47
8948,Creamy,11,2026-01-20 08:41:47
8948,Spicy,10,2026-01-20 08:41:47
8948,Oriental,10,2026-01-20 08:41:47
8950,Floral,8,2026-01-20 08:41:47
8950,Fresh,5,2026-01-20 08:41:47
8950,Woody,4,2026-01-20 08:41:47
8950,Green,4,2026-01-20 08:41:47
8950,Fruity,4,2026-01-20 08:41:47
8950,Citrus,2,2026-01-20 08:41:47
8950,Powdery,2,2026-01-20 08:41:47
8950,Chypre,2,2026-01-20 08:41:47
8950,Animal,2,2026-01-20 08:41:47
8951,Spicy,8,2026-01-20 08:41:47
8951,Synthetic,6,2026-01-20 08:41:47
8951,Sweet,6,2026-01-20 08:41:47
8951,Animal,6,2026-01-20 08:41:47
8951,Smoky,4,2026-01-20 08:41:47
8951,Oriental,3,2026-01-20 08:41:47
8951,Leathery,3,2026-01-20 08:41:47
8951,Creamy,2,2026-01-20 08:41:47
8952,Powdery,55,2026-01-20 08:41:47
8952,Green,55,2026-01-20 08:41:47
8952,Floral,44,2026-01-20 08:41:47
8952,Woody,33,2026-01-20 08:41:47
8952,Fresh,28,2026-01-20 08:41:47
8954,Fresh,15,2026-01-20 08:41:47
8954,Floral,13,2026-01-20 08:41:47
8954,Aquatic,8,2026-01-20 08:41:47
8954,Green,7,2026-01-20 08:41:47
8954,Woody,6,2026-01-20 08:41:47
8954,Citrus,3,2026-01-20 08:41:47
8957,Citrus,2,2026-01-20 08:41:47
8957,Synthetic,2,2026-01-20 08:41:47
8957,Woody,2,2026-01-20 08:41:47
8957,Fresh,2,2026-01-20 08:41:47
8957,Earthy,2,2026-01-20 08:41:47
8958,Floral,10,2026-01-20 08:41:47
8958,Green,8,2026-01-20 08:41:47
8958,Powdery,5,2026-01-20 08:41:47
8958,Spicy,4,2026-01-20 08:41:47
8958,Sweet,4,2026-01-20 08:41:47
8958,Woody,4,2026-01-20 08:41:47
8958,Fresh,3,2026-01-20 08:41:47
8958,Chypre,3,2026-01-20 08:41:47
8958,Citrus,2,2026-01-20 08:41:47
8959,Green,63,2026-01-20 08:41:47
8959,Fresh,43,2026-01-20 08:41:47
8959,Floral,33,2026-01-20 08:41:47
8959,Woody,23,2026-01-20 08:41:47
8959,Leathery,22,2026-01-20 08:41:47
8959,Powdery,21,2026-01-20 08:41:47
8959,Spicy,16,2026-01-20 08:41:47
8960,Floral,14,2026-01-20 08:41:47
8960,Spicy,13,2026-01-20 08:41:47
8960,Woody,11,2026-01-20 08:41:47
8960,Smoky,10,2026-01-20 08:41:47
8960,Fresh,5,2026-01-20 08:41:47
8960,Sweet,3,2026-01-20 08:41:47
8962,Citrus,10,2026-01-20 08:41:47
8962,Floral,9,2026-01-20 08:41:47
8962,Fresh,8,2026-01-20 08:41:47
8962,Spicy,3,2026-01-20 08:41:47
8962,Synthetic,3,2026-01-20 08:41:47
8962,Woody,3,2026-01-20 08:41:47
8962,Fruity,3,2026-01-20 08:41:47
8962,Aquatic,3,2026-01-20 08:41:47
8962,Sweet,2,2026-01-20 08:41:47
8963,Sweet,8,2026-01-20 08:41:47
8963,Gourmand,8,2026-01-20 08:41:47
8963,Spicy,4,2026-01-20 08:41:47
8963,Creamy,4,2026-01-20 08:41:47
8964,Floral,72,2026-01-20 08:41:47
8964,Powdery,54,2026-01-20 08:41:47
8964,Woody,31,2026-01-20 08:41:47
8964,Green,29,2026-01-20 08:41:47
8964,Creamy,28,2026-01-20 08:41:47
8964,Fresh,27,2026-01-20 08:41:47
8964,Sweet,21,2026-01-20 08:41:47
8964,Spicy,14,2026-01-20 08:41:47
8966,Spicy,9,2026-01-20 08:41:47
8966,Green,8,2026-01-20 08:41:47
8966,Fresh,8,2026-01-20 08:41:47
8966,Fougère,8,2026-01-20 08:41:47
8966,Leathery,4,2026-01-20 08:41:47
8966,Earthy,4,2026-01-20 08:41:47
8966,Floral,4,2026-01-20 08:41:47
8966,Woody,3,2026-01-20 08:41:47
8967,Floral,57,2026-01-20 08:41:47
8967,Creamy,46,2026-01-20 08:41:47
8967,Fruity,34,2026-01-20 08:41:47
8967,Fresh,32,2026-01-20 08:41:47
8967,Powdery,23,2026-01-20 08:41:47
8967,Sweet,16,2026-01-20 08:41:47
8967,Citrus,14,2026-01-20 08:41:47
8968,Floral,11,2026-01-20 08:41:47
8968,Woody,10,2026-01-20 08:41:47
8968,Spicy,5,2026-01-20 08:41:47
8968,Earthy,5,2026-01-20 08:41:47
8968,Powdery,4,2026-01-20 08:41:47
8968,Synthetic,2,2026-01-20 08:41:47
8968,Leathery,2,2026-01-20 08:41:47
8969,Fruity,3,2026-01-20 08:41:47
8969,Fresh,3,2026-01-20 08:41:47
8969,Floral,3,2026-01-20 08:41:47
8969,Sweet,1,2026-01-20 08:41:47
8970,Sweet,6,2026-01-20 08:41:47
8970,Creamy,5,2026-01-20 08:41:47
8970,Floral,5,2026-01-20 08:41:47
8970,Powdery,2,2026-01-20 08:41:47
8970,Fruity,2,2026-01-20 08:41:47
8970,Fresh,2,2026-01-20 08:41:47
8971,Floral,41,2026-01-20 08:41:47
8971,Oriental,40,2026-01-20 08:41:47
8971,Spicy,35,2026-01-20 08:41:47
8971,Resinous,21,2026-01-20 08:41:47
8971,Sweet,17,2026-01-20 08:41:47
8971,Animal,14,2026-01-20 08:41:47
8971,Woody,13,2026-01-20 08:41:47
8971,Powdery,12,2026-01-20 08:41:47
8971,Fruity,10,2026-01-20 08:41:47
8972,Spicy,11,2026-01-20 08:41:47
8972,Sweet,11,2026-01-20 08:41:47
8972,Leathery,10,2026-01-20 08:41:47
8972,Woody,6,2026-01-20 08:41:47
8972,Smoky,4,2026-01-20 08:41:47
8973,Floral,2,2026-01-20 08:41:47
8973,Green,1,2026-01-20 08:41:47
8973,Fruity,1,2026-01-20 08:41:47
8973,Fresh,1,2026-01-20 08:41:47
8973,Aquatic,1,2026-01-20 08:41:47
8974,Sweet,3,2026-01-20 08:41:47
8974,Floral,3,2026-01-20 08:41:47
8974,Spicy,2,2026-01-20 08:41:47
8974,Oriental,2,2026-01-20 08:41:47
8974,Fruity,1,2026-01-20 08:41:47
8974,Creamy,1,2026-01-20 08:41:47
8974,Animal,1,2026-01-20 08:41:47
8976,Woody,12,2026-01-20 08:41:47
8976,Spicy,9,2026-01-20 08:41:47
8976,Sweet,8,2026-01-20 08:41:47
8976,Floral,7,2026-01-20 08:41:47
8976,Smoky,6,2026-01-20 08:41:47
8976,Synthetic,2,2026-01-20 08:41:47
8977,Fresh,2,2026-01-20 08:41:47
8977,Creamy,2,2026-01-20 08:41:47
8977,Floral,2,2026-01-20 08:41:47
8978,Floral,9,2026-01-20 08:41:47
8978,Green,7,2026-01-20 08:41:47
8978,Fresh,7,2026-01-20 08:41:47
8978,Fruity,6,2026-01-20 08:41:47
8978,Sweet,4,2026-01-20 08:41:47
8978,Spicy,2,2026-01-20 08:41:47
8978,Powdery,2,2026-01-20 08:41:47
8981,Sweet,9,2026-01-20 08:41:47
8981,Fruity,9,2026-01-20 08:41:47
8981,Gourmand,8,2026-01-20 08:41:47
8981,Creamy,8,2026-01-20 08:41:47
8981,Powdery,3,2026-01-20 08:41:47
8981,Floral,3,2026-01-20 08:41:47
8982,Floral,8,2026-01-20 08:41:47
8982,Woody,6,2026-01-20 08:41:47
8982,Fresh,5,2026-01-20 08:41:47
8982,Green,4,2026-01-20 08:41:47
8982,Synthetic,2,2026-01-20 08:41:47
8982,Powdery,2,2026-01-20 08:41:47
8982,Fruity,2,2026-01-20 08:41:47
8983,Floral,45,2026-01-20 08:41:47
8983,Woody,36,2026-01-20 08:41:47
8983,Fruity,31,2026-01-20 08:41:47
8983,Fresh,27,2026-01-20 08:41:47
8983,Powdery,24,2026-01-20 08:41:47
8983,Green,13,2026-01-20 08:41:47
8983,Spicy,10,2026-01-20 08:41:47
8985,Sweet,6,2026-01-20 08:41:47
8985,Synthetic,4,2026-01-20 08:41:47
8985,Resinous,4,2026-01-20 08:41:47
8985,Fresh,3,2026-01-20 08:41:47
8985,Spicy,1,2026-01-20 08:41:47
8985,Woody,1,2026-01-20 08:41:47
8985,Creamy,1,2026-01-20 08:41:47
8985,Floral,1,2026-01-20 08:41:47
8986,Woody,37,2026-01-20 08:41:47
8986,Floral,30,2026-01-20 08:41:47
8986,Spicy,20,2026-01-20 08:41:47
8986,Powdery,20,2026-01-20 08:41:47
8986,Oriental,13,2026-01-20 08:41:47
8986,Resinous,12,2026-01-20 08:41:47
8986,Fruity,10,2026-01-20 08:41:47
8986,Earthy,10,2026-01-20 08:41:47
8986,Creamy,10,2026-01-20 08:41:47
8986,Fresh,9,2026-01-20 08:41:47
8987,Floral,8,2026-01-20 08:41:47
8987,Fruity,6,2026-01-20 08:41:47
8987,Sweet,5,2026-01-20 08:41:47
8987,Fresh,4,2026-01-20 08:41:47
8987,Woody,3,2026-01-20 08:41:47
8987,Green,3,2026-01-20 08:41:47
8987,Aquatic,3,2026-01-20 08:41:47
8987,Spicy,2,2026-01-20 08:41:47
8988,Woody,6,2026-01-20 08:41:47
8988,Spicy,5,2026-01-20 08:41:47
8988,Sweet,5,2026-01-20 08:41:47
8988,Powdery,5,2026-01-20 08:41:47
8988,Leathery,5,2026-01-20 08:41:47
8988,Creamy,5,2026-01-20 08:41:47
8988,Resinous,3,2026-01-20 08:41:47
8989,Green,1,2026-01-20 08:41:47
8989,Fresh,1,2026-01-20 08:41:47
8990,Fruity,7,2026-01-20 08:41:47
8990,Floral,7,2026-01-20 08:41:47
8990,Spicy,4,2026-01-20 08:41:47
8990,Sweet,3,2026-01-20 08:41:47
8990,Powdery,3,2026-01-20 08:41:47
8990,Fresh,3,2026-01-20 08:41:47
8990,Green,2,2026-01-20 08:41:47
8990,Aquatic,2,2026-01-20 08:41:47
8991,Leathery,45,2026-01-20 08:41:47
8991,Spicy,31,2026-01-20 08:41:47
8991,Floral,30,2026-01-20 08:41:47
8991,Woody,24,2026-01-20 08:41:47
8991,Animal,24,2026-01-20 08:41:47
8991,Smoky,20,2026-01-20 08:41:47
8991,Resinous,10,2026-01-20 08:41:47
8992,Sweet,7,2026-01-20 08:41:47
8992,Fruity,7,2026-01-20 08:41:47
8992,Gourmand,3,2026-01-20 08:41:47
8992,Creamy,3,2026-01-20 08:41:47
8992,Synthetic,2,2026-01-20 08:41:47
8992,Fresh,2,2026-01-20 08:41:47
