PERFUME_ID,SEASON,VOTE,LOAD_DT
11822,Spring,4,2026-01-20 08:41:52
11822,Winter,3,2026-01-20 08:41:52
11822,Fall,3,2026-01-20 08:41:52
11822,Summer,3,2026-01-20 08:41:52
11823,Winter,1,2026-01-20 08:41:52
11823,Fall,1,2026-01-20 08:41:52
11823,Spring,1,2026-01-20 08:41:52
11826,Winter,1,2026-01-20 08:41:52
11826,Fall,1,2026-01-20 08:41:52
11826,Spring,1,2026-01-20 08:41:52
11830,Winter,1,2026-01-20 08:41:52
11830,Fall,1,2026-01-20 08:41:52
11830,Spring,1,2026-01-20 08:41:52
11831,Winter,1,2026-01-20 08:41:52
11831,Fall,1,2026-01-20 08:41:52
11831,Summer,1,2026-01-20 08:41:52
11831,Spring,1,2026-01-20 08:41:52
11834,Summer,4,2026-01-20 08:41:52
11834,Spring,4,2026-01-20 08:41:52
11838,Spring,1,2026-01-20 08:41:52
11842,Fall,3,2026-01-20 08:41:52
11844,Winter,1,2026-01-20 08:41:52
11844,Fall,1,2026-01-20 08:41:52
11844,Summer,1,2026-01-20 08:41:52
11844,Spring,1,2026-01-20 08:41:52
11846,Summer,3,2026-01-20 08:41:52
11846,Winter,1,2026-01-20 08:41:52
11846,Fall,1,2026-01-20 08:41:52
11846,Spring,1,2026-01-20 08:41:52
11850,Summer,3,2026-01-20 08:41:52
11850,Spring,1,2026-01-20 08:41:52
11853,Fall,14,2026-01-20 08:41:52
11853,Spring,11,2026-01-20 08:41:52
11853,Winter,9,2026-01-20 08:41:52
11853,Summer,5,2026-01-20 08:41:52
11854,Summer,1,2026-01-20 08:41:52
11856,Summer,2,2026-01-20 08:41:52
11856,Spring,2,2026-01-20 08:41:52
11857,Fall,12,2026-01-20 08:41:52
11857,Spring,12,2026-01-20 08:41:52
11857,Summer,10,2026-01-20 08:41:52
11857,Winter,7,2026-01-20 08:41:52
11860,Winter,1,2026-01-20 08:41:52
11860,Fall,1,2026-01-20 08:41:52
11861,Spring,19,2026-01-20 08:41:52
11861,Summer,12,2026-01-20 08:41:52
11861,Fall,7,2026-01-20 08:41:52
11861,Winter,2,2026-01-20 08:41:52
11862,Summer,2,2026-01-20 08:41:52
11862,Spring,2,2026-01-20 08:41:52
11865,Winter,7,2026-01-20 08:41:52
11865,Fall,7,2026-01-20 08:41:52
11865,Spring,3,2026-01-20 08:41:52
11865,Summer,2,2026-01-20 08:41:52
11869,Spring,13,2026-01-20 08:41:52
11869,Summer,9,2026-01-20 08:41:52
11869,Fall,7,2026-01-20 08:41:52
11869,Winter,2,2026-01-20 08:41:52
11870,Winter,1,2026-01-20 08:41:52
11870,Fall,1,2026-01-20 08:41:52
11870,Summer,1,2026-01-20 08:41:52
11870,Spring,1,2026-01-20 08:41:52
11872,Spring,7,2026-01-20 08:41:52
11872,Fall,4,2026-01-20 08:41:52
11872,Summer,4,2026-01-20 08:41:52
11872,Winter,2,2026-01-20 08:41:52
11877,Spring,13,2026-01-20 08:41:52
11877,Summer,12,2026-01-20 08:41:52
11877,Fall,7,2026-01-20 08:41:52
11877,Winter,4,2026-01-20 08:41:52
11878,Summer,3,2026-01-20 08:41:52
11878,Spring,2,2026-01-20 08:41:52
11879,Winter,1,2026-01-20 08:41:52
11879,Fall,1,2026-01-20 08:41:52
11879,Spring,1,2026-01-20 08:41:52
11881,Fall,11,2026-01-20 08:41:52
11881,Winter,10,2026-01-20 08:41:52
11881,Summer,8,2026-01-20 08:41:52
11881,Spring,8,2026-01-20 08:41:52
11882,Spring,2,2026-01-20 08:41:52
11882,Summer,1,2026-01-20 08:41:52
11883,Fall,1360,2026-01-20 08:41:52
11883,Winter,1257,2026-01-20 08:41:52
11883,Spring,827,2026-01-20 08:41:52
11883,Summer,328,2026-01-20 08:41:52
11885,Spring,8,2026-01-20 08:41:52
11885,Fall,7,2026-01-20 08:41:52
11885,Winter,6,2026-01-20 08:41:52
11885,Summer,6,2026-01-20 08:41:52
11886,Fall,1,2026-01-20 08:41:52
11887,Winter,1416,2026-01-20 08:41:52
11887,Fall,1178,2026-01-20 08:41:52
11887,Spring,270,2026-01-20 08:41:52
11889,Summer,13,2026-01-20 08:41:52
11889,Spring,13,2026-01-20 08:41:52
11889,Fall,8,2026-01-20 08:41:52
11889,Winter,5,2026-01-20 08:41:52
11890,Summer,3,2026-01-20 08:41:52
11890,Winter,1,2026-01-20 08:41:52
11890,Fall,1,2026-01-20 08:41:52
11890,Spring,1,2026-01-20 08:41:52
11891,Winter,985,2026-01-20 08:41:52
11891,Fall,949,2026-01-20 08:41:52
11891,Spring,337,2026-01-20 08:41:52
11893,Winter,7,2026-01-20 08:41:52
11893,Fall,7,2026-01-20 08:41:52
11893,Spring,3,2026-01-20 08:41:52
11894,Fall,1,2026-01-20 08:41:52
11894,Summer,1,2026-01-20 08:41:52
11894,Spring,1,2026-01-20 08:41:52
11895,Fall,765,2026-01-20 08:41:52
11895,Winter,688,2026-01-20 08:41:52
11895,Spring,567,2026-01-20 08:41:52
11895,Summer,329,2026-01-20 08:41:52
11897,Spring,15,2026-01-20 08:41:52
11897,Summer,11,2026-01-20 08:41:52
11897,Winter,5,2026-01-20 08:41:52
11897,Fall,5,2026-01-20 08:41:52
11898,Summer,2,2026-01-20 08:41:52
11898,Spring,2,2026-01-20 08:41:52
11898,Winter,1,2026-01-20 08:41:52
11898,Fall,1,2026-01-20 08:41:52
11900,Fall,8,2026-01-20 08:41:52
11900,Winter,7,2026-01-20 08:41:52
11900,Summer,3,2026-01-20 08:41:52
11900,Spring,3,2026-01-20 08:41:52
11901,Fall,2,2026-01-20 08:41:52
11901,Summer,2,2026-01-20 08:41:52
11901,Spring,2,2026-01-20 08:41:52
11901,Winter,1,2026-01-20 08:41:52
11902,Fall,841,2026-01-20 08:41:52
11902,Winter,808,2026-01-20 08:41:52
11902,Spring,423,2026-01-20 08:41:52
11902,Summer,115,2026-01-20 08:41:52
11904,Fall,9,2026-01-20 08:41:52
11904,Winter,8,2026-01-20 08:41:52
11904,Spring,3,2026-01-20 08:41:52
11904,Summer,1,2026-01-20 08:41:52
11906,Fall,745,2026-01-20 08:41:52
11906,Winter,651,2026-01-20 08:41:52
11906,Spring,529,2026-01-20 08:41:52
11906,Summer,247,2026-01-20 08:41:52
11907,Winter,5,2026-01-20 08:41:52
11907,Fall,5,2026-01-20 08:41:52
11907,Spring,4,2026-01-20 08:41:52
11908,Spring,3,2026-01-20 08:41:52
11908,Fall,2,2026-01-20 08:41:52
11908,Summer,2,2026-01-20 08:41:52
11908,Winter,1,2026-01-20 08:41:52
11909,Winter,1,2026-01-20 08:41:52
11909,Fall,1,2026-01-20 08:41:52
11909,Spring,1,2026-01-20 08:41:52
11910,Winter,697,2026-01-20 08:41:52
11910,Fall,686,2026-01-20 08:41:52
11910,Spring,302,2026-01-20 08:41:52
11910,Summer,116,2026-01-20 08:41:52
11914,Fall,622,2026-01-20 08:41:52
11914,Winter,606,2026-01-20 08:41:52
11914,Spring,305,2026-01-20 08:41:52
11914,Summer,97,2026-01-20 08:41:52
11915,Fall,7,2026-01-20 08:41:52
11915,Winter,5,2026-01-20 08:41:52
11915,Spring,5,2026-01-20 08:41:52
11915,Summer,4,2026-01-20 08:41:52
11917,Spring,1,2026-01-20 08:41:52
11918,Summer,482,2026-01-20 08:41:52
11918,Spring,353,2026-01-20 08:41:52
11918,Fall,116,2026-01-20 08:41:52
11918,Winter,48,2026-01-20 08:41:52
11920,Winter,9,2026-01-20 08:41:52
11920,Fall,9,2026-01-20 08:41:52
11920,Spring,5,2026-01-20 08:41:52
11922,Spring,424,2026-01-20 08:41:52
11922,Fall,367,2026-01-20 08:41:52
11922,Summer,309,2026-01-20 08:41:52
11922,Winter,206,2026-01-20 08:41:52
11924,Spring,10,2026-01-20 08:41:52
11924,Summer,8,2026-01-20 08:41:52
11924,Fall,4,2026-01-20 08:41:52
11924,Winter,2,2026-01-20 08:41:52
11925,Fall,2,2026-01-20 08:41:52
11926,Fall,442,2026-01-20 08:41:52
11926,Winter,441,2026-01-20 08:41:52
11926,Spring,192,2026-01-20 08:41:52
11926,Summer,71,2026-01-20 08:41:52
11928,Fall,5,2026-01-20 08:41:52
11928,Summer,5,2026-01-20 08:41:52
11928,Winter,3,2026-01-20 08:41:52
11928,Spring,3,2026-01-20 08:41:52
11931,Summer,434,2026-01-20 08:41:52
11931,Spring,333,2026-01-20 08:41:52
11931,Fall,64,2026-01-20 08:41:52
11932,Spring,5,2026-01-20 08:41:52
11932,Fall,3,2026-01-20 08:41:52
11932,Summer,3,2026-01-20 08:41:52
11932,Winter,2,2026-01-20 08:41:52
11933,Summer,3,2026-01-20 08:41:52
11933,Spring,3,2026-01-20 08:41:52
11933,Fall,2,2026-01-20 08:41:52
11933,Winter,1,2026-01-20 08:41:52
11935,Summer,6,2026-01-20 08:41:52
11935,Spring,6,2026-01-20 08:41:52
11935,Fall,3,2026-01-20 08:41:52
11935,Winter,1,2026-01-20 08:41:52
11936,Winter,1,2026-01-20 08:41:52
11937,Summer,396,2026-01-20 08:41:52
11937,Spring,287,2026-01-20 08:41:52
11937,Fall,65,2026-01-20 08:41:52
11939,Summer,6,2026-01-20 08:41:52
11939,Spring,6,2026-01-20 08:41:52
11939,Fall,5,2026-01-20 08:41:52
11939,Winter,3,2026-01-20 08:41:52
11940,Spring,2,2026-01-20 08:41:52
11940,Winter,1,2026-01-20 08:41:52
11940,Fall,1,2026-01-20 08:41:52
11940,Summer,1,2026-01-20 08:41:52
11941,Spring,365,2026-01-20 08:41:52
11941,Summer,334,2026-01-20 08:41:52
11941,Fall,294,2026-01-20 08:41:52
11941,Winter,131,2026-01-20 08:41:52
11943,Fall,5,2026-01-20 08:41:52
11943,Spring,5,2026-01-20 08:41:52
11943,Summer,4,2026-01-20 08:41:52
11943,Winter,3,2026-01-20 08:41:52
11945,Summer,305,2026-01-20 08:41:52
11945,Spring,234,2026-01-20 08:41:52
11945,Fall,53,2026-01-20 08:41:52
11948,Fall,5,2026-01-20 08:41:52
11948,Spring,4,2026-01-20 08:41:52
11948,Winter,2,2026-01-20 08:41:52
11948,Summer,1,2026-01-20 08:41:52
11949,Spring,234,2026-01-20 08:41:52
11949,Summer,222,2026-01-20 08:41:52
11949,Fall,158,2026-01-20 08:41:52
11949,Winter,73,2026-01-20 08:41:52
11952,Summer,5,2026-01-20 08:41:52
11952,Spring,5,2026-01-20 08:41:52
11952,Fall,1,2026-01-20 08:41:52
11953,Winter,286,2026-01-20 08:41:52
11953,Fall,279,2026-01-20 08:41:52
11953,Spring,112,2026-01-20 08:41:52
11953,Summer,31,2026-01-20 08:41:52
11954,Winter,3,2026-01-20 08:41:52
11954,Fall,2,2026-01-20 08:41:52
11955,Summer,3,2026-01-20 08:41:52
11955,Spring,3,2026-01-20 08:41:52
11955,Winter,2,2026-01-20 08:41:52
11955,Fall,2,2026-01-20 08:41:52
11956,Fall,383,2026-01-20 08:41:52
11956,Winter,301,2026-01-20 08:41:52
11956,Spring,286,2026-01-20 08:41:52
11956,Summer,124,2026-01-20 08:41:52
11957,Spring,258,2026-01-20 08:41:52
11957,Fall,232,2026-01-20 08:41:52
11957,Summer,216,2026-01-20 08:41:52
11957,Winter,112,2026-01-20 08:41:52
11958,Summer,2,2026-01-20 08:41:52
11958,Spring,2,2026-01-20 08:41:52
11959,Summer,7,2026-01-20 08:41:52
11959,Spring,6,2026-01-20 08:41:52
11959,Winter,2,2026-01-20 08:41:52
11959,Fall,2,2026-01-20 08:41:52
11960,Fall,309,2026-01-20 08:41:52
11960,Winter,276,2026-01-20 08:41:52
11960,Spring,183,2026-01-20 08:41:52
11960,Summer,63,2026-01-20 08:41:52
11965,Fall,237,2026-01-20 08:41:52
11965,Spring,193,2026-01-20 08:41:52
11965,Winter,174,2026-01-20 08:41:52
11965,Summer,102,2026-01-20 08:41:52
11967,Summer,3,2026-01-20 08:41:52
11967,Spring,3,2026-01-20 08:41:52
11968,Summer,244,2026-01-20 08:41:52
11968,Spring,201,2026-01-20 08:41:52
11968,Fall,87,2026-01-20 08:41:52
11968,Winter,23,2026-01-20 08:41:52
11969,Fall,188,2026-01-20 08:41:52
11969,Winter,166,2026-01-20 08:41:52
11969,Spring,82,2026-01-20 08:41:52
11969,Summer,30,2026-01-20 08:41:52
11970,Spring,3,2026-01-20 08:41:52
11971,Summer,4,2026-01-20 08:41:52
11971,Spring,4,2026-01-20 08:41:52
11971,Fall,3,2026-01-20 08:41:52
11971,Winter,2,2026-01-20 08:41:52
11972,Summer,2,2026-01-20 08:41:52
11972,Fall,1,2026-01-20 08:41:52
11972,Spring,1,2026-01-20 08:41:52
11973,Winter,223,2026-01-20 08:41:52
11973,Fall,220,2026-01-20 08:41:52
11973,Spring,91,2026-01-20 08:41:52
11974,Fall,175,2026-01-20 08:41:52
11974,Winter,171,2026-01-20 08:41:52
11974,Spring,79,2026-01-20 08:41:52
11974,Summer,28,2026-01-20 08:41:52
11975,Spring,3,2026-01-20 08:41:52
11975,Winter,2,2026-01-20 08:41:52
11975,Fall,2,2026-01-20 08:41:52
11975,Summer,2,2026-01-20 08:41:52
11976,Spring,3,2026-01-20 08:41:52
11976,Summer,2,2026-01-20 08:41:52
11977,Winter,240,2026-01-20 08:41:52
11977,Fall,235,2026-01-20 08:41:52
11977,Spring,90,2026-01-20 08:41:52
11977,Summer,30,2026-01-20 08:41:52
11978,Spring,204,2026-01-20 08:41:52
11978,Summer,201,2026-01-20 08:41:52
11978,Fall,90,2026-01-20 08:41:52
11978,Winter,47,2026-01-20 08:41:52
11981,Fall,117,2026-01-20 08:41:52
11981,Winter,108,2026-01-20 08:41:52
11981,Spring,66,2026-01-20 08:41:52
11981,Summer,22,2026-01-20 08:41:52
11982,Summer,165,2026-01-20 08:41:52
11982,Spring,159,2026-01-20 08:41:52
11982,Fall,91,2026-01-20 08:41:52
11982,Winter,34,2026-01-20 08:41:52
11984,Fall,218,2026-01-20 08:41:52
11984,Winter,198,2026-01-20 08:41:52
11984,Spring,118,2026-01-20 08:41:52
11984,Summer,40,2026-01-20 08:41:52
11986,Spring,183,2026-01-20 08:41:52
11986,Fall,135,2026-01-20 08:41:52
11986,Summer,121,2026-01-20 08:41:52
11986,Winter,76,2026-01-20 08:41:52
11989,Fall,155,2026-01-20 08:41:52
11989,Winter,142,2026-01-20 08:41:52
11989,Spring,67,2026-01-20 08:41:52
11989,Summer,17,2026-01-20 08:41:52
11990,Fall,1,2026-01-20 08:41:52
11990,Spring,1,2026-01-20 08:41:52
11991,Spring,142,2026-01-20 08:41:52
11991,Summer,135,2026-01-20 08:41:52
11991,Fall,94,2026-01-20 08:41:52
11991,Winter,36,2026-01-20 08:41:52
11993,Spring,2,2026-01-20 08:41:52
11993,Fall,1,2026-01-20 08:41:52
11993,Summer,1,2026-01-20 08:41:52
11995,Spring,115,2026-01-20 08:41:52
11995,Fall,98,2026-01-20 08:41:52
11995,Summer,82,2026-01-20 08:41:52
11995,Winter,52,2026-01-20 08:41:52
11996,Summer,2,2026-01-20 08:41:52
11996,Spring,2,2026-01-20 08:41:52
11996,Fall,1,2026-01-20 08:41:52
11997,Fall,157,2026-01-20 08:41:52
11997,Winter,154,2026-01-20 08:41:52
11997,Spring,97,2026-01-20 08:41:52
11997,Summer,30,2026-01-20 08:41:52
11999,Fall,162,2026-01-20 08:41:52
11999,Winter,157,2026-01-20 08:41:52
11999,Spring,52,2026-01-20 08:41:52
11999,Summer,19,2026-01-20 08:41:52
12000,Fall,161,2026-01-20 08:41:52
12000,Winter,157,2026-01-20 08:41:52
12000,Spring,78,2026-01-20 08:41:52
12000,Summer,27,2026-01-20 08:41:52
12002,Winter,1,2026-01-20 08:41:52
12002,Fall,1,2026-01-20 08:41:52
12002,Summer,1,2026-01-20 08:41:52
12002,Spring,1,2026-01-20 08:41:52
12003,Spring,122,2026-01-20 08:41:52
12003,Fall,118,2026-01-20 08:41:52
12003,Summer,82,2026-01-20 08:41:52
12003,Winter,67,2026-01-20 08:41:52
12006,Spring,144,2026-01-20 08:41:52
12006,Summer,121,2026-01-20 08:41:52
12006,Fall,105,2026-01-20 08:41:52
12006,Winter,85,2026-01-20 08:41:52
12007,Fall,115,2026-01-20 08:41:52
12007,Winter,110,2026-01-20 08:41:52
12007,Spring,74,2026-01-20 08:41:52
12007,Summer,24,2026-01-20 08:41:52
12010,Fall,124,2026-01-20 08:41:52
12010,Winter,110,2026-01-20 08:41:52
12010,Spring,76,2026-01-20 08:41:52
12010,Summer,40,2026-01-20 08:41:52
12011,Spring,137,2026-01-20 08:41:52
12011,Fall,124,2026-01-20 08:41:52
12011,Summer,114,2026-01-20 08:41:52
12011,Winter,81,2026-01-20 08:41:52
12012,Winter,1,2026-01-20 08:41:52
12012,Fall,1,2026-01-20 08:41:52
12012,Summer,1,2026-01-20 08:41:52
12012,Spring,1,2026-01-20 08:41:52
12014,Fall,139,2026-01-20 08:41:52
12014,Spring,126,2026-01-20 08:41:52
12014,Winter,104,2026-01-20 08:41:52
12014,Summer,87,2026-01-20 08:41:52
12015,Spring,106,2026-01-20 08:41:52
12015,Fall,81,2026-01-20 08:41:52
12015,Summer,76,2026-01-20 08:41:52
12015,Winter,41,2026-01-20 08:41:52
12016,Summer,1,2026-01-20 08:41:52
12018,Fall,145,2026-01-20 08:41:52
12018,Winter,136,2026-01-20 08:41:52
12018,Spring,78,2026-01-20 08:41:52
12018,Summer,19,2026-01-20 08:41:52
12019,Fall,80,2026-01-20 08:41:52
12019,Winter,77,2026-01-20 08:41:52
12019,Spring,39,2026-01-20 08:41:52
12019,Summer,9,2026-01-20 08:41:52
12020,Winter,1,2026-01-20 08:41:52
12020,Fall,1,2026-01-20 08:41:52
12020,Summer,1,2026-01-20 08:41:52
12020,Spring,1,2026-01-20 08:41:52
12022,Fall,123,2026-01-20 08:41:52
12022,Spring,120,2026-01-20 08:41:52
12022,Winter,92,2026-01-20 08:41:52
12022,Summer,72,2026-01-20 08:41:52
12023,Fall,98,2026-01-20 08:41:52
12023,Winter,89,2026-01-20 08:41:52
12023,Spring,37,2026-01-20 08:41:52
12027,Fall,102,2026-01-20 08:41:52
12027,Winter,89,2026-01-20 08:41:52
12027,Spring,55,2026-01-20 08:41:52
12027,Summer,14,2026-01-20 08:41:52
12030,Summer,120,2026-01-20 08:41:52
12030,Spring,95,2026-01-20 08:41:52
12030,Fall,25,2026-01-20 08:41:52
12030,Winter,13,2026-01-20 08:41:52
12033,Fall,139,2026-01-20 08:41:52
12033,Winter,101,2026-01-20 08:41:52
12033,Spring,96,2026-01-20 08:41:52
12033,Summer,52,2026-01-20 08:41:52
12035,Summer,1,2026-01-20 08:41:52
12035,Spring,1,2026-01-20 08:41:52
12036,Spring,99,2026-01-20 08:41:52
12036,Summer,61,2026-01-20 08:41:52
12036,Fall,59,2026-01-20 08:41:52
12036,Winter,33,2026-01-20 08:41:52
12038,Fall,107,2026-01-20 08:41:52
12038,Spring,106,2026-01-20 08:41:52
12038,Summer,76,2026-01-20 08:41:52
12038,Winter,75,2026-01-20 08:41:52
12041,Summer,99,2026-01-20 08:41:52
12041,Spring,98,2026-01-20 08:41:52
12041,Fall,35,2026-01-20 08:41:52
12041,Winter,16,2026-01-20 08:41:52
12042,Fall,121,2026-01-20 08:41:52
12042,Spring,109,2026-01-20 08:41:52
12042,Winter,86,2026-01-20 08:41:52
12042,Summer,73,2026-01-20 08:41:52
12043,Fall,3,2026-01-20 08:41:52
12043,Winter,2,2026-01-20 08:41:52
12043,Spring,1,2026-01-20 08:41:52
12045,Fall,84,2026-01-20 08:41:52
12045,Winter,81,2026-01-20 08:41:52
12045,Spring,39,2026-01-20 08:41:52
12046,Fall,153,2026-01-20 08:41:52
12046,Winter,121,2026-01-20 08:41:52
12046,Spring,98,2026-01-20 08:41:52
12046,Summer,34,2026-01-20 08:41:52
12047,Spring,2,2026-01-20 08:41:52
12047,Winter,1,2026-01-20 08:41:52
12047,Fall,1,2026-01-20 08:41:52
12047,Summer,1,2026-01-20 08:41:52
12049,Fall,69,2026-01-20 08:41:52
12049,Winter,65,2026-01-20 08:41:52
12049,Spring,40,2026-01-20 08:41:52
12049,Summer,11,2026-01-20 08:41:52
12050,Fall,145,2026-01-20 08:41:52
12050,Winter,128,2026-01-20 08:41:52
12050,Spring,92,2026-01-20 08:41:52
12050,Summer,34,2026-01-20 08:41:52
12051,Summer,1,2026-01-20 08:41:52
12053,Fall,109,2026-01-20 08:41:52
12053,Winter,106,2026-01-20 08:41:52
12053,Spring,51,2026-01-20 08:41:52
12053,Summer,23,2026-01-20 08:41:52
12054,Winter,88,2026-01-20 08:41:52
12054,Fall,83,2026-01-20 08:41:52
12054,Spring,34,2026-01-20 08:41:52
12054,Summer,11,2026-01-20 08:41:52
12057,Summer,122,2026-01-20 08:41:52
12057,Spring,107,2026-01-20 08:41:52
12057,Fall,63,2026-01-20 08:41:52
12057,Winter,19,2026-01-20 08:41:52
12058,Winter,1,2026-01-20 08:41:52
12058,Fall,1,2026-01-20 08:41:52
12058,Spring,1,2026-01-20 08:41:52
12060,Fall,128,2026-01-20 08:41:52
12060,Spring,105,2026-01-20 08:41:52
12060,Winter,101,2026-01-20 08:41:52
12060,Summer,58,2026-01-20 08:41:52
12061,Spring,92,2026-01-20 08:41:52
12061,Fall,70,2026-01-20 08:41:52
12061,Summer,62,2026-01-20 08:41:52
12061,Winter,40,2026-01-20 08:41:52
12064,Fall,90,2026-01-20 08:41:52
12064,Winter,69,2026-01-20 08:41:52
12064,Spring,58,2026-01-20 08:41:52
12064,Summer,27,2026-01-20 08:41:52
12065,Summer,85,2026-01-20 08:41:52
12065,Spring,68,2026-01-20 08:41:52
12065,Fall,27,2026-01-20 08:41:52
12065,Winter,8,2026-01-20 08:41:52
12066,Summer,3,2026-01-20 08:41:52
12066,Spring,3,2026-01-20 08:41:52
12066,Winter,1,2026-01-20 08:41:52
12066,Fall,1,2026-01-20 08:41:52
12068,Fall,96,2026-01-20 08:41:52
12068,Spring,81,2026-01-20 08:41:52
12068,Winter,66,2026-01-20 08:41:52
12068,Summer,43,2026-01-20 08:41:52
12069,Fall,95,2026-01-20 08:41:52
12069,Spring,87,2026-01-20 08:41:52
12069,Winter,61,2026-01-20 08:41:52
12069,Summer,60,2026-01-20 08:41:52
12070,Winter,1,2026-01-20 08:41:52
12070,Summer,1,2026-01-20 08:41:52
12071,Fall,994,2026-01-20 08:41:52
12071,Winter,836,2026-01-20 08:41:52
12071,Spring,616,2026-01-20 08:41:52
12071,Summer,253,2026-01-20 08:41:52
12072,Fall,94,2026-01-20 08:41:52
12072,Spring,89,2026-01-20 08:41:52
12072,Winter,62,2026-01-20 08:41:52
12072,Summer,52,2026-01-20 08:41:52
12073,Spring,91,2026-01-20 08:41:52
12073,Summer,81,2026-01-20 08:41:52
12073,Fall,72,2026-01-20 08:41:52
12073,Winter,42,2026-01-20 08:41:52
12074,Winter,1,2026-01-20 08:41:52
12074,Fall,1,2026-01-20 08:41:52
12075,Fall,346,2026-01-20 08:41:52
12075,Winter,307,2026-01-20 08:41:52
12075,Spring,172,2026-01-20 08:41:52
12075,Summer,50,2026-01-20 08:41:52
12076,Fall,92,2026-01-20 08:41:52
12076,Winter,83,2026-01-20 08:41:52
12076,Spring,52,2026-01-20 08:41:52
12076,Summer,20,2026-01-20 08:41:52
12077,Spring,98,2026-01-20 08:41:52
12077,Summer,83,2026-01-20 08:41:52
12077,Fall,31,2026-01-20 08:41:52
12077,Winter,9,2026-01-20 08:41:52
12078,Fall,2,2026-01-20 08:41:52
12078,Winter,1,2026-01-20 08:41:52
12078,Summer,1,2026-01-20 08:41:52
12079,Spring,76,2026-01-20 08:41:52
12079,Fall,71,2026-01-20 08:41:52
12079,Winter,45,2026-01-20 08:41:52
12079,Summer,45,2026-01-20 08:41:52
12080,Spring,341,2026-01-20 08:41:52
12080,Fall,297,2026-01-20 08:41:52
12080,Summer,264,2026-01-20 08:41:52
12080,Winter,119,2026-01-20 08:41:52
12082,Fall,2,2026-01-20 08:41:52
12082,Winter,1,2026-01-20 08:41:52
12083,Fall,110,2026-01-20 08:41:52
12083,Spring,99,2026-01-20 08:41:52
12083,Winter,84,2026-01-20 08:41:52
12083,Summer,56,2026-01-20 08:41:52
12084,Fall,314,2026-01-20 08:41:52
12084,Winter,282,2026-01-20 08:41:52
12084,Spring,200,2026-01-20 08:41:52
12084,Summer,99,2026-01-20 08:41:52
12087,Spring,95,2026-01-20 08:41:52
12087,Summer,87,2026-01-20 08:41:52
12087,Fall,60,2026-01-20 08:41:52
12087,Winter,26,2026-01-20 08:41:52
12088,Summer,265,2026-01-20 08:41:52
12088,Spring,260,2026-01-20 08:41:52
12088,Fall,137,2026-01-20 08:41:52
12088,Winter,56,2026-01-20 08:41:52
12089,Spring,78,2026-01-20 08:41:52
12089,Summer,51,2026-01-20 08:41:52
12089,Fall,35,2026-01-20 08:41:52
12089,Winter,18,2026-01-20 08:41:52
12091,Winter,92,2026-01-20 08:41:52
12091,Fall,84,2026-01-20 08:41:52
12091,Spring,21,2026-01-20 08:41:52
12091,Summer,9,2026-01-20 08:41:52
12092,Spring,294,2026-01-20 08:41:52
12092,Fall,282,2026-01-20 08:41:52
12092,Summer,221,2026-01-20 08:41:52
12092,Winter,194,2026-01-20 08:41:52
12093,Spring,74,2026-01-20 08:41:52
12093,Summer,53,2026-01-20 08:41:52
12093,Fall,44,2026-01-20 08:41:52
12093,Winter,28,2026-01-20 08:41:52
12095,Fall,84,2026-01-20 08:41:52
12095,Winter,82,2026-01-20 08:41:52
12095,Spring,29,2026-01-20 08:41:52
12096,Winter,2,2026-01-20 08:41:52
12096,Fall,2,2026-01-20 08:41:52
12096,Spring,2,2026-01-20 08:41:52
12096,Summer,1,2026-01-20 08:41:52
12097,Fall,76,2026-01-20 08:41:52
12097,Winter,62,2026-01-20 08:41:52
12097,Spring,55,2026-01-20 08:41:52
12097,Summer,31,2026-01-20 08:41:52
12098,Spring,263,2026-01-20 08:41:52
12098,Summer,220,2026-01-20 08:41:52
12098,Fall,184,2026-01-20 08:41:52
12098,Winter,103,2026-01-20 08:41:52
12099,Winter,118,2026-01-20 08:41:52
12099,Fall,115,2026-01-20 08:41:52
12099,Spring,46,2026-01-20 08:41:52
12099,Summer,33,2026-01-20 08:41:52
12100,Winter,1,2026-01-20 08:41:52
12100,Summer,1,2026-01-20 08:41:52
12100,Spring,1,2026-01-20 08:41:52
12101,Spring,83,2026-01-20 08:41:52
12101,Summer,64,2026-01-20 08:41:52
12101,Fall,49,2026-01-20 08:41:52
12101,Winter,22,2026-01-20 08:41:52
12102,Fall,187,2026-01-20 08:41:52
12102,Winter,157,2026-01-20 08:41:52
12102,Spring,154,2026-01-20 08:41:52
12102,Summer,94,2026-01-20 08:41:52
12103,Fall,84,2026-01-20 08:41:52
12103,Spring,67,2026-01-20 08:41:52
12103,Winter,62,2026-01-20 08:41:52
12103,Summer,31,2026-01-20 08:41:52
12105,Fall,53,2026-01-20 08:41:52
12105,Spring,47,2026-01-20 08:41:52
12105,Winter,36,2026-01-20 08:41:52
12105,Summer,20,2026-01-20 08:41:52
12106,Spring,137,2026-01-20 08:41:52
12106,Fall,136,2026-01-20 08:41:52
12106,Summer,91,2026-01-20 08:41:52
12106,Winter,83,2026-01-20 08:41:52
12107,Fall,79,2026-01-20 08:41:52
12107,Winter,61,2026-01-20 08:41:52
12107,Spring,59,2026-01-20 08:41:52
12107,Summer,21,2026-01-20 08:41:52
12108,Summer,2,2026-01-20 08:41:52
12109,Fall,66,2026-01-20 08:41:52
12109,Spring,50,2026-01-20 08:41:52
12109,Winter,40,2026-01-20 08:41:52
12109,Summer,25,2026-01-20 08:41:52
12110,Spring,125,2026-01-20 08:41:52
