PERFUME_ID,AUDIENCE,VOTE,LOAD_DT
13744,Modern,13,2026-01-20 08:39:32
13744,Classic,5,2026-01-20 08:39:32
13749,Masculine,21,2026-01-20 08:39:32
13749,Classic,15,2026-01-20 08:39:32
13749,Feminine,6,2026-01-20 08:39:32
13749,Modern,5,2026-01-20 08:39:32
13757,Feminine,31,2026-01-20 08:39:32
13757,Modern,19,2026-01-20 08:39:32
13757,Classic,8,2026-01-20 08:39:32
13757,Masculine,6,2026-01-20 08:39:32
13761,Feminine,43,2026-01-20 08:39:32
13761,Masculine,27,2026-01-20 08:39:32
13761,Classic,17,2026-01-20 08:39:32
13761,Modern,10,2026-01-20 08:39:32
13763,Feminine,16,2026-01-20 08:39:32
13763,Modern,9,2026-01-20 08:39:32
13763,Classic,5,2026-01-20 08:39:32
13765,Masculine,33,2026-01-20 08:39:32
13765,Feminine,30,2026-01-20 08:39:32
13765,Modern,23,2026-01-20 08:39:32
13765,Classic,17,2026-01-20 08:39:32
13769,Masculine,30,2026-01-20 08:39:32
13769,Feminine,14,2026-01-20 08:39:32
13769,Modern,11,2026-01-20 08:39:32
13769,Classic,9,2026-01-20 08:39:32
13771,Masculine,10,2026-01-20 08:39:32
13771,Feminine,9,2026-01-20 08:39:32
13771,Modern,5,2026-01-20 08:39:32
13771,Classic,4,2026-01-20 08:39:32
13773,Masculine,35,2026-01-20 08:39:32
13773,Feminine,34,2026-01-20 08:39:32
13773,Modern,14,2026-01-20 08:39:32
13773,Classic,10,2026-01-20 08:39:32
13781,Masculine,39,2026-01-20 08:39:32
13781,Feminine,23,2026-01-20 08:39:32
13781,Classic,11,2026-01-20 08:39:32
13781,Modern,11,2026-01-20 08:39:32
13784,Feminine,26,2026-01-20 08:39:32
13784,Masculine,24,2026-01-20 08:39:32
13784,Classic,13,2026-01-20 08:39:32
13784,Modern,9,2026-01-20 08:39:32
13788,Feminine,29,2026-01-20 08:39:32
13788,Modern,13,2026-01-20 08:39:32
13788,Classic,12,2026-01-20 08:39:32
13788,Masculine,3,2026-01-20 08:39:32
13792,Feminine,38,2026-01-20 08:39:32
13792,Classic,12,2026-01-20 08:39:32
13792,Masculine,11,2026-01-20 08:39:32
13792,Modern,10,2026-01-20 08:39:32
13796,Masculine,16,2026-01-20 08:39:32
13796,Feminine,8,2026-01-20 08:39:32
13796,Classic,8,2026-01-20 08:39:32
13796,Modern,3,2026-01-20 08:39:32
13800,Feminine,25,2026-01-20 08:39:32
13800,Modern,16,2026-01-20 08:39:32
13800,Classic,7,2026-01-20 08:39:32
13800,Masculine,5,2026-01-20 08:39:32
13805,Feminine,27,2026-01-20 08:39:32
13805,Modern,13,2026-01-20 08:39:32
13805,Classic,6,2026-01-20 08:39:32
13805,Masculine,4,2026-01-20 08:39:32
13809,Masculine,15,2026-01-20 08:39:32
13809,Feminine,9,2026-01-20 08:39:32
13809,Classic,8,2026-01-20 08:39:32
13809,Modern,3,2026-01-20 08:39:32
13813,Feminine,29,2026-01-20 08:39:32
13813,Classic,8,2026-01-20 08:39:32
13813,Masculine,6,2026-01-20 08:39:32
13813,Modern,5,2026-01-20 08:39:32
13817,Masculine,36,2026-01-20 08:39:32
13817,Feminine,17,2026-01-20 08:39:32
13817,Classic,15,2026-01-20 08:39:32
13817,Modern,13,2026-01-20 08:39:32
13825,Masculine,25,2026-01-20 08:39:32
13825,Feminine,25,2026-01-20 08:39:32
13825,Classic,11,2026-01-20 08:39:32
13825,Modern,8,2026-01-20 08:39:32
13829,Feminine,28,2026-01-20 08:39:32
13829,Masculine,17,2026-01-20 08:39:32
13829,Classic,12,2026-01-20 08:39:32
13829,Modern,8,2026-01-20 08:39:32
13833,Feminine,25,2026-01-20 08:39:32
13833,Masculine,18,2026-01-20 08:39:32
13833,Classic,7,2026-01-20 08:39:32
13833,Modern,7,2026-01-20 08:39:32
13841,Masculine,18,2026-01-20 08:39:32
13841,Classic,10,2026-01-20 08:39:32
13841,Feminine,9,2026-01-20 08:39:32
13841,Modern,7,2026-01-20 08:39:32
13845,Feminine,26,2026-01-20 08:39:32
13845,Modern,11,2026-01-20 08:39:32
13845,Classic,9,2026-01-20 08:39:32
13845,Masculine,3,2026-01-20 08:39:32
13849,Masculine,23,2026-01-20 08:39:32
13849,Feminine,13,2026-01-20 08:39:32
13849,Modern,13,2026-01-20 08:39:32
13849,Classic,10,2026-01-20 08:39:32
13854,Masculine,19,2026-01-20 08:39:32
13854,Feminine,19,2026-01-20 08:39:32
13854,Classic,7,2026-01-20 08:39:32
13854,Modern,5,2026-01-20 08:39:32
13857,Masculine,14,2026-01-20 08:39:32
13857,Classic,9,2026-01-20 08:39:32
13857,Feminine,8,2026-01-20 08:39:32
13857,Modern,5,2026-01-20 08:39:32
13861,Feminine,25,2026-01-20 08:39:32
13861,Masculine,15,2026-01-20 08:39:32
13861,Classic,10,2026-01-20 08:39:32
13861,Modern,9,2026-01-20 08:39:32
13866,Feminine,29,2026-01-20 08:39:32
13866,Classic,13,2026-01-20 08:39:32
13866,Modern,11,2026-01-20 08:39:32
13866,Masculine,10,2026-01-20 08:39:32
13869,Masculine,23,2026-01-20 08:39:32
13869,Feminine,10,2026-01-20 08:39:32
13869,Modern,8,2026-01-20 08:39:32
13869,Classic,7,2026-01-20 08:39:32
13873,Masculine,24,2026-01-20 08:39:32
13873,Feminine,13,2026-01-20 08:39:32
13873,Classic,12,2026-01-20 08:39:32
13873,Modern,7,2026-01-20 08:39:32
13877,Masculine,23,2026-01-20 08:39:32
13877,Classic,9,2026-01-20 08:39:32
13877,Feminine,8,2026-01-20 08:39:32
13877,Modern,7,2026-01-20 08:39:32
13881,Feminine,20,2026-01-20 08:39:32
13881,Modern,10,2026-01-20 08:39:32
13881,Masculine,6,2026-01-20 08:39:32
13881,Classic,5,2026-01-20 08:39:32
13885,Masculine,14,2026-01-20 08:39:32
13885,Feminine,8,2026-01-20 08:39:32
13885,Classic,7,2026-01-20 08:39:32
13885,Modern,3,2026-01-20 08:39:32
13973,Feminine,19,2026-01-20 08:39:32
13973,Classic,7,2026-01-20 08:39:32
13973,Modern,6,2026-01-20 08:39:32
13973,Masculine,3,2026-01-20 08:39:32
13977,Masculine,27,2026-01-20 08:39:32
13977,Feminine,24,2026-01-20 08:39:32
13977,Modern,16,2026-01-20 08:39:32
13977,Classic,12,2026-01-20 08:39:32
13981,Masculine,23,2026-01-20 08:39:32
13981,Feminine,20,2026-01-20 08:39:32
13981,Classic,10,2026-01-20 08:39:32
13981,Modern,8,2026-01-20 08:39:32
13985,Feminine,22,2026-01-20 08:39:32
13985,Classic,11,2026-01-20 08:39:32
13985,Masculine,6,2026-01-20 08:39:32
13985,Modern,6,2026-01-20 08:39:32
13988,Masculine,19,2026-01-20 08:39:32
13988,Feminine,12,2026-01-20 08:39:32
13988,Classic,5,2026-01-20 08:39:32
13988,Modern,4,2026-01-20 08:39:32
13992,Feminine,14,2026-01-20 08:39:32
13992,Modern,8,2026-01-20 08:39:32
13992,Classic,6,2026-01-20 08:39:32
13996,Masculine,20,2026-01-20 08:39:32
13996,Feminine,10,2026-01-20 08:39:32
13996,Classic,6,2026-01-20 08:39:32
13996,Modern,4,2026-01-20 08:39:32
14000,Masculine,16,2026-01-20 08:39:32
14000,Feminine,12,2026-01-20 08:39:32
14000,Classic,10,2026-01-20 08:39:32
14000,Modern,7,2026-01-20 08:39:32
14005,Feminine,12,2026-01-20 08:39:32
14005,Masculine,9,2026-01-20 08:39:32
14005,Modern,6,2026-01-20 08:39:32
14005,Classic,5,2026-01-20 08:39:32
14009,Feminine,24,2026-01-20 08:39:32
14009,Masculine,13,2026-01-20 08:39:32
14009,Modern,12,2026-01-20 08:39:32
14009,Classic,10,2026-01-20 08:39:32
14014,Feminine,22,2026-01-20 08:39:32
14014,Masculine,9,2026-01-20 08:39:32
14014,Classic,8,2026-01-20 08:39:32
14014,Modern,6,2026-01-20 08:39:32
14017,Feminine,20,2026-01-20 08:39:32
14017,Modern,13,2026-01-20 08:39:32
14017,Classic,7,2026-01-20 08:39:32
14017,Masculine,3,2026-01-20 08:39:32
14022,Feminine,17,2026-01-20 08:39:32
14022,Masculine,13,2026-01-20 08:39:32
14022,Classic,7,2026-01-20 08:39:32
14022,Modern,3,2026-01-20 08:39:32
14025,Masculine,19,2026-01-20 08:39:32
14025,Feminine,16,2026-01-20 08:39:32
14025,Classic,11,2026-01-20 08:39:32
14025,Modern,7,2026-01-20 08:39:32
14033,Feminine,25,2026-01-20 08:39:32
14033,Modern,8,2026-01-20 08:39:32
14033,Masculine,6,2026-01-20 08:39:32
14033,Classic,6,2026-01-20 08:39:32
14037,Feminine,13,2026-01-20 08:39:32
14037,Masculine,12,2026-01-20 08:39:32
14037,Classic,6,2026-01-20 08:39:32
14037,Modern,4,2026-01-20 08:39:32
14042,Feminine,18,2026-01-20 08:39:32
14042,Masculine,16,2026-01-20 08:39:32
14042,Classic,7,2026-01-20 08:39:32
14042,Modern,4,2026-01-20 08:39:32
14090,Feminine,22,2026-01-20 08:39:32
14090,Modern,14,2026-01-20 08:39:32
14090,Classic,8,2026-01-20 08:39:32
14094,Masculine,18,2026-01-20 08:39:32
14094,Classic,10,2026-01-20 08:39:32
14094,Feminine,9,2026-01-20 08:39:32
14094,Modern,5,2026-01-20 08:39:32
14102,Feminine,12,2026-01-20 08:39:32
14102,Masculine,11,2026-01-20 08:39:32
14102,Classic,5,2026-01-20 08:39:32
14102,Modern,5,2026-01-20 08:39:32
14106,Feminine,17,2026-01-20 08:39:32
14106,Classic,7,2026-01-20 08:39:32
14106,Modern,7,2026-01-20 08:39:32
14106,Masculine,2,2026-01-20 08:39:32
14122,Feminine,14,2026-01-20 08:39:32
14122,Masculine,11,2026-01-20 08:39:32
14122,Modern,5,2026-01-20 08:39:32
14122,Classic,3,2026-01-20 08:39:32
14126,Masculine,18,2026-01-20 08:39:32
14126,Classic,10,2026-01-20 08:39:32
14126,Feminine,9,2026-01-20 08:39:32
14126,Modern,6,2026-01-20 08:39:32
14151,Feminine,86,2026-01-20 08:39:32
14151,Classic,66,2026-01-20 08:39:32
14151,Masculine,58,2026-01-20 08:39:32
14151,Modern,18,2026-01-20 08:39:32
14155,Masculine,76,2026-01-20 08:39:32
14155,Feminine,43,2026-01-20 08:39:32
14155,Classic,40,2026-01-20 08:39:32
14155,Modern,18,2026-01-20 08:39:32
14159,Feminine,74,2026-01-20 08:39:32
14159,Masculine,58,2026-01-20 08:39:32
14159,Classic,39,2026-01-20 08:39:32
14159,Modern,31,2026-01-20 08:39:32
14163,Masculine,54,2026-01-20 08:39:32
14163,Feminine,54,2026-01-20 08:39:32
14163,Classic,35,2026-01-20 08:39:32
14163,Modern,25,2026-01-20 08:39:32
14167,Feminine,61,2026-01-20 08:39:32
14167,Modern,31,2026-01-20 08:39:32
14167,Classic,27,2026-01-20 08:39:32
14167,Masculine,14,2026-01-20 08:39:32
14171,Feminine,49,2026-01-20 08:39:32
14171,Classic,29,2026-01-20 08:39:32
14171,Modern,22,2026-01-20 08:39:32
14171,Masculine,16,2026-01-20 08:39:32
14175,Feminine,61,2026-01-20 08:39:32
14175,Classic,31,2026-01-20 08:39:32
14175,Masculine,27,2026-01-20 08:39:32
14175,Modern,25,2026-01-20 08:39:32
14179,Feminine,56,2026-01-20 08:39:32
14179,Classic,34,2026-01-20 08:39:32
14179,Masculine,27,2026-01-20 08:39:32
14179,Modern,24,2026-01-20 08:39:32
14183,Feminine,55,2026-01-20 08:39:32
14183,Classic,36,2026-01-20 08:39:32
14183,Modern,21,2026-01-20 08:39:32
14183,Masculine,17,2026-01-20 08:39:32
14187,Feminine,53,2026-01-20 08:39:32
14187,Masculine,52,2026-01-20 08:39:32
14187,Classic,34,2026-01-20 08:39:32
14187,Modern,16,2026-01-20 08:39:32
14191,Masculine,42,2026-01-20 08:39:32
14191,Feminine,34,2026-01-20 08:39:32
14191,Classic,23,2026-01-20 08:39:32
14191,Modern,10,2026-01-20 08:39:32
14195,Feminine,48,2026-01-20 08:39:32
14195,Masculine,34,2026-01-20 08:39:32
14195,Classic,26,2026-01-20 08:39:32
14195,Modern,16,2026-01-20 08:39:32
14203,Feminine,40,2026-01-20 08:39:32
14203,Classic,21,2026-01-20 08:39:32
14203,Modern,19,2026-01-20 08:39:32
14203,Masculine,7,2026-01-20 08:39:32
14207,Feminine,611,2026-01-20 08:39:32
14207,Classic,279,2026-01-20 08:39:32
14207,Modern,247,2026-01-20 08:39:32
14207,Masculine,61,2026-01-20 08:39:32
14210,Masculine,27,2026-01-20 08:39:32
14210,Feminine,21,2026-01-20 08:39:32
14210,Classic,16,2026-01-20 08:39:32
14210,Modern,11,2026-01-20 08:39:32
14211,Feminine,541,2026-01-20 08:39:32
14211,Modern,270,2026-01-20 08:39:32
14211,Classic,203,2026-01-20 08:39:32
14211,Masculine,83,2026-01-20 08:39:32
14214,Feminine,41,2026-01-20 08:39:32
14214,Masculine,29,2026-01-20 08:39:32
14214,Classic,28,2026-01-20 08:39:32
14214,Modern,11,2026-01-20 08:39:32
14215,Feminine,476,2026-01-20 08:39:32
14215,Classic,209,2026-01-20 08:39:32
14215,Modern,183,2026-01-20 08:39:32
14218,Feminine,340,2026-01-20 08:39:32
14218,Modern,179,2026-01-20 08:39:32
14218,Classic,106,2026-01-20 08:39:32
14219,Masculine,22,2026-01-20 08:39:32
14219,Feminine,18,2026-01-20 08:39:32
14219,Classic,14,2026-01-20 08:39:32
14219,Modern,7,2026-01-20 08:39:32
14222,Masculine,30,2026-01-20 08:39:32
14222,Feminine,17,2026-01-20 08:39:32
14222,Classic,17,2026-01-20 08:39:32
14222,Modern,8,2026-01-20 08:39:32
14223,Feminine,327,2026-01-20 08:39:32
14223,Classic,132,2026-01-20 08:39:32
14223,Modern,130,2026-01-20 08:39:32
14226,Masculine,29,2026-01-20 08:39:32
14226,Feminine,29,2026-01-20 08:39:32
14226,Modern,16,2026-01-20 08:39:32
14226,Classic,15,2026-01-20 08:39:32
14227,Feminine,278,2026-01-20 08:39:32
14227,Modern,132,2026-01-20 08:39:32
14227,Classic,96,2026-01-20 08:39:32
14230,Feminine,36,2026-01-20 08:39:32
14230,Classic,17,2026-01-20 08:39:32
14230,Modern,16,2026-01-20 08:39:32
14230,Masculine,12,2026-01-20 08:39:32
14232,Feminine,221,2026-01-20 08:39:32
14232,Classic,92,2026-01-20 08:39:32
14232,Modern,92,2026-01-20 08:39:32
14234,Feminine,28,2026-01-20 08:39:32
14234,Masculine,27,2026-01-20 08:39:32
14234,Classic,17,2026-01-20 08:39:32
14234,Modern,6,2026-01-20 08:39:32
14236,Feminine,231,2026-01-20 08:39:32
14236,Modern,91,2026-01-20 08:39:32
14236,Classic,88,2026-01-20 08:39:32
14236,Masculine,40,2026-01-20 08:39:32
14239,Feminine,31,2026-01-20 08:39:32
14239,Masculine,15,2026-01-20 08:39:32
14239,Classic,15,2026-01-20 08:39:32
14239,Modern,13,2026-01-20 08:39:32
14243,Masculine,154,2026-01-20 08:39:32
14243,Classic,71,2026-01-20 08:39:32
14243,Modern,58,2026-01-20 08:39:32
14243,Feminine,28,2026-01-20 08:39:32
14244,Masculine,18,2026-01-20 08:39:32
14244,Feminine,17,2026-01-20 08:39:32
14244,Classic,9,2026-01-20 08:39:32
14244,Modern,6,2026-01-20 08:39:32
14247,Masculine,122,2026-01-20 08:39:32
14247,Modern,76,2026-01-20 08:39:32
14247,Classic,54,2026-01-20 08:39:32
14247,Feminine,16,2026-01-20 08:39:32
14248,Masculine,19,2026-01-20 08:39:32
14248,Classic,12,2026-01-20 08:39:32
14248,Feminine,8,2026-01-20 08:39:32
14248,Modern,7,2026-01-20 08:39:32
14251,Feminine,170,2026-01-20 08:39:32
14251,Modern,84,2026-01-20 08:39:32
14251,Classic,60,2026-01-20 08:39:32
14252,Feminine,20,2026-01-20 08:39:32
14252,Classic,14,2026-01-20 08:39:32
14252,Modern,6,2026-01-20 08:39:32
14252,Masculine,4,2026-01-20 08:39:32
14255,Feminine,138,2026-01-20 08:39:32
14255,Modern,65,2026-01-20 08:39:32
14255,Classic,52,2026-01-20 08:39:32
14255,Masculine,11,2026-01-20 08:39:32
14256,Masculine,18,2026-01-20 08:39:32
14256,Feminine,15,2026-01-20 08:39:32
14256,Classic,7,2026-01-20 08:39:32
14256,Modern,5,2026-01-20 08:39:32
14260,Feminine,24,2026-01-20 08:39:32
14260,Classic,11,2026-01-20 08:39:32
14260,Modern,6,2026-01-20 08:39:32
14260,Masculine,4,2026-01-20 08:39:32
14263,Feminine,13,2026-01-20 08:39:32
14263,Masculine,11,2026-01-20 08:39:32
14263,Classic,10,2026-01-20 08:39:32
14263,Modern,8,2026-01-20 08:39:32
14264,Feminine,124,2026-01-20 08:39:32
14264,Modern,65,2026-01-20 08:39:32
14264,Classic,43,2026-01-20 08:39:32
14267,Feminine,15,2026-01-20 08:39:32
14267,Masculine,12,2026-01-20 08:39:32
14267,Classic,9,2026-01-20 08:39:32
14267,Modern,6,2026-01-20 08:39:32
14268,Masculine,106,2026-01-20 08:39:32
14268,Classic,49,2026-01-20 08:39:32
14268,Modern,41,2026-01-20 08:39:32
14268,Feminine,39,2026-01-20 08:39:32
14271,Feminine,18,2026-01-20 08:39:32
14271,Masculine,17,2026-01-20 08:39:32
14271,Classic,11,2026-01-20 08:39:32
14271,Modern,8,2026-01-20 08:39:32
14272,Feminine,141,2026-01-20 08:39:32
14272,Modern,54,2026-01-20 08:39:32
14272,Classic,44,2026-01-20 08:39:32
14272,Masculine,23,2026-01-20 08:39:32
14275,Masculine,16,2026-01-20 08:39:32
14275,Feminine,15,2026-01-20 08:39:32
14275,Classic,13,2026-01-20 08:39:32
14275,Modern,4,2026-01-20 08:39:32
14276,Feminine,108,2026-01-20 08:39:32
14276,Modern,57,2026-01-20 08:39:32
14276,Classic,35,2026-01-20 08:39:32
14280,Feminine,93,2026-01-20 08:39:32
14280,Modern,33,2026-01-20 08:39:32
14280,Classic,24,2026-01-20 08:39:32
14284,Masculine,65,2026-01-20 08:39:32
14284,Modern,45,2026-01-20 08:39:32
14284,Classic,27,2026-01-20 08:39:32
14284,Feminine,17,2026-01-20 08:39:32
14290,Feminine,80,2026-01-20 08:39:32
14290,Modern,42,2026-01-20 08:39:32
14290,Classic,13,2026-01-20 08:39:32
14291,Feminine,15,2026-01-20 08:39:32
14291,Masculine,12,2026-01-20 08:39:32
14291,Classic,10,2026-01-20 08:39:32
14291,Modern,8,2026-01-20 08:39:32
14294,Feminine,77,2026-01-20 08:39:32
14294,Modern,40,2026-01-20 08:39:32
14294,Classic,30,2026-01-20 08:39:32
14295,Masculine,18,2026-01-20 08:39:32
14295,Feminine,10,2026-01-20 08:39:32
14295,Classic,10,2026-01-20 08:39:32
14295,Modern,5,2026-01-20 08:39:32
14298,Masculine,57,2026-01-20 08:39:32
14298,Modern,35,2026-01-20 08:39:32
14298,Classic,22,2026-01-20 08:39:32
14298,Feminine,13,2026-01-20 08:39:32
14299,Feminine,12,2026-01-20 08:39:32
14299,Masculine,9,2026-01-20 08:39:32
14299,Classic,4,2026-01-20 08:39:32
14299,Modern,3,2026-01-20 08:39:32
14302,Feminine,88,2026-01-20 08:39:32
14302,Modern,39,2026-01-20 08:39:32
14302,Classic,23,2026-01-20 08:39:32
14302,Masculine,10,2026-01-20 08:39:32
14306,Masculine,12,2026-01-20 08:39:32
14306,Feminine,10,2026-01-20 08:39:32
14306,Classic,6,2026-01-20 08:39:32
14306,Modern,6,2026-01-20 08:39:32
14307,Feminine,63,2026-01-20 08:39:32
14307,Classic,22,2026-01-20 08:39:32
14307,Modern,18,2026-01-20 08:39:32
14307,Masculine,9,2026-01-20 08:39:32
14311,Feminine,63,2026-01-20 08:39:32
14311,Modern,40,2026-01-20 08:39:32
14311,Classic,10,2026-01-20 08:39:32
14315,Masculine,38,2026-01-20 08:39:32
14315,Modern,23,2026-01-20 08:39:32
14315,Classic,16,2026-01-20 08:39:32
14318,Feminine,14,2026-01-20 08:39:32
14318,Classic,4,2026-01-20 08:39:32
14318,Modern,4,2026-01-20 08:39:32
14318,Masculine,1,2026-01-20 08:39:32
14320,Feminine,55,2026-01-20 08:39:32
14320,Modern,26,2026-01-20 08:39:32
14320,Classic,25,2026-01-20 08:39:32
14320,Masculine,12,2026-01-20 08:39:32
14324,Feminine,41,2026-01-20 08:39:32
14324,Masculine,30,2026-01-20 08:39:32
14324,Classic,19,2026-01-20 08:39:32
14324,Modern,14,2026-01-20 08:39:32
14328,Feminine,44,2026-01-20 08:39:32
14328,Modern,22,2026-01-20 08:39:32
14328,Classic,7,2026-01-20 08:39:32
14335,Masculine,10,2026-01-20 08:39:32
14335,Classic,7,2026-01-20 08:39:32
14335,Feminine,6,2026-01-20 08:39:32
14335,Modern,2,2026-01-20 08:39:32
14336,Feminine,32,2026-01-20 08:39:32
14336,Modern,13,2026-01-20 08:39:32
14336,Classic,8,2026-01-20 08:39:32
14340,Feminine,38,2026-01-20 08:39:32
14340,Modern,18,2026-01-20 08:39:32
14340,Classic,8,2026-01-20 08:39:32
14345,Feminine,28,2026-01-20 08:39:32
14345,Modern,15,2026-01-20 08:39:32
14345,Classic,9,2026-01-20 08:39:32
14349,Feminine,26,2026-01-20 08:39:32
14349,Classic,11,2026-01-20 08:39:32
14349,Modern,9,2026-01-20 08:39:32
14349,Masculine,6,2026-01-20 08:39:32
14353,Feminine,29,2026-01-20 08:39:32
14353,Modern,14,2026-01-20 08:39:32
14353,Classic,8,2026-01-20 08:39:32
14353,Masculine,3,2026-01-20 08:39:32
14357,Feminine,19,2026-01-20 08:39:32
14357,Classic,5,2026-01-20 08:39:32
14357,Modern,5,2026-01-20 08:39:32
14357,Masculine,3,2026-01-20 08:39:32
14361,Feminine,31,2026-01-20 08:39:32
14361,Modern,19,2026-01-20 08:39:32
14361,Masculine,4,2026-01-20 08:39:32
14361,Classic,3,2026-01-20 08:39:32
14365,Feminine,26,2026-01-20 08:39:32
14365,Modern,11,2026-01-20 08:39:32
14365,Masculine,8,2026-01-20 08:39:32
14365,Classic,8,2026-01-20 08:39:32
14369,Feminine,18,2026-01-20 08:39:32
14369,Masculine,15,2026-01-20 08:39:32
14369,Classic,7,2026-01-20 08:39:32
14369,Modern,4,2026-01-20 08:39:32
14373,Feminine,18,2026-01-20 08:39:32
14373,Modern,10,2026-01-20 08:39:32
14373,Classic,7,2026-01-20 08:39:32
14373,Masculine,5,2026-01-20 08:39:32
14402,Feminine,12,2026-01-20 08:39:32
14402,Classic,6,2026-01-20 08:39:32
14402,Modern,5,2026-01-20 08:39:32
14402,Masculine,3,2026-01-20 08:39:32
14421,Feminine,62,2026-01-20 08:39:32
14421,Modern,39,2026-01-20 08:39:32
14421,Classic,15,2026-01-20 08:39:32
14426,Feminine,50,2026-01-20 08:39:32
14426,Modern,38,2026-01-20 08:39:32
14430,Feminine,36,2026-01-20 08:39:32
14430,Modern,22,2026-01-20 08:39:32
14430,Classic,6,2026-01-20 08:39:32
14432,Masculine,543,2026-01-20 08:39:32
14432,Feminine,449,2026-01-20 08:39:32
14432,Classic,286,2026-01-20 08:39:32
14432,Modern,156,2026-01-20 08:39:32
14438,Feminine,33,2026-01-20 08:39:32
14438,Modern,21,2026-01-20 08:39:32
14438,Classic,4,2026-01-20 08:39:32
14442,Feminine,16,2026-01-20 08:39:32
14442,Modern,10,2026-01-20 08:39:32
14442,Classic,2,2026-01-20 08:39:32
14444,Masculine,275,2026-01-20 08:39:32
14444,Feminine,216,2026-01-20 08:39:32
14444,Classic,132,2026-01-20 08:39:32
14444,Modern,84,2026-01-20 08:39:32
14447,Feminine,21,2026-01-20 08:39:32
14447,Modern,17,2026-01-20 08:39:32
14447,Classic,2,2026-01-20 08:39:32
14450,Feminine,21,2026-01-20 08:39:32
14450,Modern,14,2026-01-20 08:39:32
14450,Masculine,3,2026-01-20 08:39:32
14450,Classic,2,2026-01-20 08:39:32
14454,Feminine,17,2026-01-20 08:39:32
14454,Modern,9,2026-01-20 08:39:32
14454,Masculine,3,2026-01-20 08:39:32
14454,Classic,3,2026-01-20 08:39:32
14458,Feminine,26,2026-01-20 08:39:32
14458,Modern,15,2026-01-20 08:39:32
14458,Classic,5,2026-01-20 08:39:32
14462,Feminine,26,2026-01-20 08:39:32
14462,Modern,20,2026-01-20 08:39:32
14468,Masculine,180,2026-01-20 08:39:32
14468,Feminine,152,2026-01-20 08:39:32
14468,Classic,92,2026-01-20 08:39:32
14468,Modern,64,2026-01-20 08:39:32
14475,Feminine,14,2026-01-20 08:39:32
14475,Modern,10,2026-01-20 08:39:32
14475,Classic,3,2026-01-20 08:39:32
14477,Masculine,181,2026-01-20 08:39:32
14477,Feminine,154,2026-01-20 08:39:32
14477,Classic,82,2026-01-20 08:39:32
14477,Modern,30,2026-01-20 08:39:32
14481,Feminine,182,2026-01-20 08:39:32
14481,Masculine,164,2026-01-20 08:39:32
14481,Modern,92,2026-01-20 08:39:32
14481,Classic,69,2026-01-20 08:39:32
14485,Masculine,143,2026-01-20 08:39:32
14485,Feminine,122,2026-01-20 08:39:32
14485,Classic,68,2026-01-20 08:39:32
14485,Modern,61,2026-01-20 08:39:32
14489,Feminine,174,2026-01-20 08:39:32
14489,Modern,73,2026-01-20 08:39:32
14489,Classic,64,2026-01-20 08:39:32
14489,Masculine,31,2026-01-20 08:39:32
14491,Feminine,13,2026-01-20 08:39:32
14491,Modern,7,2026-01-20 08:39:32
14493,Feminine,143,2026-01-20 08:39:32
14493,Masculine,130,2026-01-20 08:39:32
14493,Classic,72,2026-01-20 08:39:32
14493,Modern,40,2026-01-20 08:39:32
14501,Masculine,157,2026-01-20 08:39:32
14501,Feminine,105,2026-01-20 08:39:32
14501,Classic,77,2026-01-20 08:39:32
14501,Modern,36,2026-01-20 08:39:32
14505,Feminine,142,2026-01-20 08:39:32
14505,Masculine,123,2026-01-20 08:39:32
14505,Classic,59,2026-01-20 08:39:32
14505,Modern,45,2026-01-20 08:39:32
14513,Masculine,133,2026-01-20 08:39:32
14513,Feminine,94,2026-01-20 08:39:32
14513,Classic,64,2026-01-20 08:39:32
14513,Modern,33,2026-01-20 08:39:32
14517,Masculine,118,2026-01-20 08:39:32
14517,Feminine,81,2026-01-20 08:39:32
14517,Classic,58,2026-01-20 08:39:32
14517,Modern,28,2026-01-20 08:39:32
14520,Feminine,14,2026-01-20 08:39:32
14520,Modern,7,2026-01-20 08:39:32
14520,Classic,3,2026-01-20 08:39:32
14521,Feminine,126,2026-01-20 08:39:32
14521,Classic,61,2026-01-20 08:39:32
14521,Modern,42,2026-01-20 08:39:32
14521,Masculine,24,2026-01-20 08:39:32
14525,Feminine,135,2026-01-20 08:39:32
14525,Masculine,87,2026-01-20 08:39:32
14525,Classic,66,2026-01-20 08:39:32
14525,Modern,48,2026-01-20 08:39:32
14528,Feminine,13,2026-01-20 08:39:32
14528,Modern,10,2026-01-20 08:39:32
14528,Classic,3,2026-01-20 08:39:32
14529,Feminine,130,2026-01-20 08:39:32
14529,Classic,50,2026-01-20 08:39:32
14529,Masculine,41,2026-01-20 08:39:32
14529,Modern,41,2026-01-20 08:39:32
14533,Feminine,111,2026-01-20 08:39:32
14533,Masculine,98,2026-01-20 08:39:32
14533,Classic,54,2026-01-20 08:39:32
14533,Modern,34,2026-01-20 08:39:32
14537,Masculine,113,2026-01-20 08:39:32
14537,Feminine,84,2026-01-20 08:39:32
14537,Classic,55,2026-01-20 08:39:32
14537,Modern,32,2026-01-20 08:39:32
14540,Feminine,97,2026-01-20 08:39:32
14540,Masculine,71,2026-01-20 08:39:32
14540,Modern,36,2026-01-20 08:39:32
14540,Classic,31,2026-01-20 08:39:32
14544,Feminine,117,2026-01-20 08:39:32
14544,Masculine,69,2026-01-20 08:39:32
