perfume_id	perfume	brand	release_year	concentration	perfumer	accord	audience	season	occasion	top_note	middle_note	base_note	tags	img	link	total_votes
P_13211	Libre Flowers & Flames	Yves Saint Laurent	2024.0		Anne Flipo,Carlos Benaïm	{'Spicy': '27', 'Sweet': '56', 'Fresh': '18', 'Creamy': '32', 'Floral': '64'}	{'Feminine': '64', 'Classic': '11', 'Modern': '43'}	{'Winter': '40', 'Fall': '51', 'Summer': '36', 'Spring': '50'}	{'Daily': '48', 'Leisure': '42', 'Night Out': '42', 'Business': '37', 'Evening': '44'}	Tuberose, Moroccan orange blossom absolute, Palm blossom, True lavender, Bourbon vanilla, Lily	Tuberose, Moroccan orange blossom absolute, Palm blossom, True lavender, Bourbon vanilla, Lily	Tuberose, Moroccan orange blossom absolute, Palm blossom, True lavender, Bourbon vanilla, Lily		https://media.parfumo.com/perfume_social/60/60439d-libre-flowers-flames-yves-saint-laurent_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/libre-flowers-flames	197
P_13214	NüWa	Roja Parfums	2013.0		Roja Dove	{'Spicy': '22', 'Smoky': '9', 'Powdery': '7', 'Oriental': '9', 'Leathery': '8', 'Woody': '9', 'Resinous': '12', 'Fruity': '7', 'Earthy': '9', 'Chypre': '16', 'Floral': '14', 'Animal': '8'}	{'Masculine': '25', 'Feminine': '22', 'Classic': '16', 'Modern': '4'}	{'Winter': '23', 'Fall': '23', 'Summer': '9', 'Spring': '17'}	{'Daily': '6', 'Leisure': '13', 'Night Out': '18', 'Business': '7', 'Evening': '22'}	Bergamot, Lemon	Immortelle, Jasmine, Osmanthus, Rose, Ylang-ylang, Blackcurrant bud	Cumin, Ambergris, Birch, Cistus, Labdanum, Oakmoss, Vetiver, Clove, Iris, Patchouli, Black pepper, Styrax		https://media.parfumo.com/perfume_social/54/54f3ec-nuwa-2013-roja-parfums_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Roja_Parfums/nuwa-2013	130
P_13216	Rive Gauche	Yves Saint Laurent	1970.0	Eau de Toilette	Jacques Polge,Michel Hy	{'Spicy': '44', 'Powdery': '30', 'Woody': '23', 'Green': '31', 'Fresh': '32', 'Chypre': '55', 'Floral': '61'}	{'Masculine': '21', 'Feminine': '73', 'Classic': '42', 'Modern': '14'}	{'Winter': '58', 'Fall': '65', 'Summer': '44', 'Spring': '64'}	{'Daily': '57', 'Leisure': '43', 'Night Out': '43', 'Business': '52', 'Evening': '47'}	Aldehydes, Bergamot, Ylang-ylang, Freesia	Rose, Jasmine	Myrrh, Oakmoss, Vetiver, Musk		https://media.parfumo.com/perfume_social/e8/e8e5a2-rive-gauche-1970-eau-de-toilette-yves-saint-laurent_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/Rive_Gauche	276
P_13220	Black Opium	Yves Saint Laurent	2019.0	Eau de Parfum Intense	Marie Salamagne,Honorine Blanc,Olivier Cresp,Nathalie Lorson	{'Spicy': '26', 'Synthetic': '19', 'Sweet': '69', 'Oriental': '35', 'Woody': '13', 'Gourmand': '48', 'Fruity': '14', 'Creamy': '24', 'Floral': '51'}	{'Masculine': '6', 'Feminine': '74', 'Classic': '21', 'Modern': '42'}	{'Winter': '67', 'Fall': '69', 'Summer': '11', 'Spring': '37'}	{'Daily': '21', 'Leisure': '44', 'Night Out': '65', 'Business': '19', 'Evening': '67'}	Absinth, Boysenberry	Jasmine sambac absolute, Licorice absolute, Orange blossom	Coffee, Vanilla absolute, Sandalwood		https://media.parfumo.com/perfume_social/0b/0b200f-black-opium-eau-de-parfum-intense-yves-saint-laurent_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/Black_Opium_Eau_de_Parfum_Intense	299
P_13222	Beguiled	Roja Parfums	2015.0	Eau de Parfum	Roja Dove	{'Spicy': '12', 'Sweet': '13', 'Powdery': '14', 'Woody': '8', 'Fruity': '17', 'Fresh': '9', 'Creamy': '20', 'Floral': '32'}	{'Masculine': '5', 'Feminine': '31', 'Classic': '18', 'Modern': '12'}	{'Winter': '12', 'Fall': '22', 'Summer': '15', 'Spring': '27'}	{'Daily': '21', 'Leisure': '20', 'Night Out': '23', 'Business': '18', 'Evening': '25'}	Bergamot, Lemon, Mandarin orange	Ylang-ylang, Jasmine, Rose	Iris, Sandalwood, Oakmoss, Patchouli, Pepper, Pink pepper, Raspberry leaf		https://media.parfumo.com/perfume_social/82/825942-beguiled-eau-de-parfum-roja-parfums_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Roja_Parfums/Beguiled_Eau_de_Parfum	125
P_13224	Black Opium	Yves Saint Laurent	2022.0	Eau de Parfum Illicit Green	Nathalie Lorson	{'Sweet': '51', 'Green': '12', 'Gourmand': '47', 'Fruity': '41', 'Creamy': '25', 'Floral': '37'}	{'Feminine': '58', 'Classic': '15', 'Modern': '33'}	{'Winter': '48', 'Fall': '52', 'Summer': '15', 'Spring': '35'}	{'Daily': '28', 'Leisure': '44', 'Night Out': '49', 'Business': '19', 'Evening': '46'}	Fig leaf, Green mandarin orange, Pear	Fig, Jasminum grandiflorum, Orange blossom absolute	Coffee, Patchouli, Bourbon vanilla		https://media.parfumo.com/perfume_social/94/943d84-black-opium-eau-de-parfum-illicit-green-yves-saint-laurent_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/black-opium-eau-de-parfum-illicit-green	213
P_13227	Mischief	Roja Parfums	2012.0	Parfum	Roja Dove	{'Citrus': '7', 'Spicy': '6', 'Sweet': '7', 'Powdery': '10', 'Woody': '10', 'Green': '10', 'Fruity': '5', 'Fresh': '23', 'Chypre': '6', 'Floral': '30'}	{'Masculine': '6', 'Feminine': '29', 'Classic': '6', 'Modern': '8'}	{'Winter': '7', 'Fall': '13', 'Summer': '22', 'Spring': '30'}	{'Daily': '20', 'Leisure': '22', 'Night Out': '18', 'Business': '19', 'Evening': '16'}	Grapefruit, Bergamot, Lemon	Hyacinth, Orange blossom, Lily of the valley, Grasse jasmine, Peach, Violet, May rose	Galbanum, Oakmoss, Musk, Clove, Vanilla, Violet leaf, Cedarwood, Ambergris, Patchouli		https://media.parfumo.com/perfume_social/52/52533a-mischief-parfum-roja-parfums_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Roja_Parfums/Mischief_Parfum	114
P_13228	Trench	Yves Saint Laurent	2015.0		Amandine Clerc-Marie,Alberto Morillas	{'Citrus': '48', 'Powdery': '40', 'Woody': '50', 'Green': '25', 'Fresh': '46', 'Creamy': '16', 'Floral': '41'}	{'Masculine': '52', 'Feminine': '62', 'Classic': '32', 'Modern': '29'}	{'Winter': '12', 'Fall': '35', 'Summer': '59', 'Spring': '66'}	{'Daily': '65', 'Sport': '11', 'Leisure': '55', 'Night Out': '25', 'Business': '61', 'Evening': '27'}	Tangerine, Bergamot, Fig	Iris, Neroli	Ambrette seed absolute, Musk, Cedar, Fir absolute		https://media.parfumo.com/perfume_social/69/699e79-le-vestiaire-trench-yves-saint-laurent_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/trench	266
P_13230	Roja Dove Perfumery	Roja Parfums	2025.0		Roja Dove	{'Citrus': '10', 'Spicy': '12', 'Sweet': '12', 'Leathery': '7', 'Woody': '7', 'Fruity': '15', 'Chypre': '14', 'Floral': '9'}	{'Masculine': '17', 'Feminine': '8', 'Classic': '11', 'Modern': '4'}	{'Winter': '15', 'Fall': '17', 'Summer': '6', 'Spring': '15'}	{'Daily': '5', 'Leisure': '8', 'Night Out': '16', 'Business': '8', 'Evening': '16'}	Orange juice, Bergamot, Lemon, Lime	Peach, Blackcurrant, Geranium, Jasmine, Orange blossom, Tuberose, Violet, Ylang-ylang	Amber, Vanilla, Suede, Benzoin, Clove, Cumin, Cypriol, Dry woods, Labdanum, Leather, Moss, Nutmeg, Patchouli, Peru balsam, Sandalwood, Vetiver		https://media.parfumo.com/perfume_social/9c/9c49b3_roja-dove-perfumery-roja-parfums_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Roja_Parfums/roja-dove-perfumery	86
P_13232	Caban	Yves Saint Laurent	2015.0		Carlos Benaïm	{'Spicy': '30', 'Sweet': '47', 'Powdery': '40', 'Woody': '16', 'Resinous': '24', 'Creamy': '16', 'Floral': '22'}	{'Masculine': '26', 'Feminine': '50', 'Classic': '23', 'Modern': '18'}	{'Winter': '37', 'Fall': '47', 'Summer': '16', 'Spring': '29'}	{'Daily': '33', 'Leisure': '39', 'Night Out': '32', 'Business': '25', 'Evening': '35'}	Elemi resin, Pink pepper, Black pepper	Osmanthus absolute, Incense	Sandalwood, Tonka bean, Patchouli		https://media.parfumo.com/perfume_social/6d/6dce95-le-vestiaire-caban-yves-saint-laurent_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/caban	195
P_13236	Caftan	Yves Saint Laurent	2015.0		Calice Becker	{'Spicy': '49', 'Sweet': '32', 'Smoky': '38', 'Powdery': '13', 'Oriental': '38', 'Woody': '26', 'Resinous': '40'}	{'Masculine': '52', 'Feminine': '42', 'Classic': '21', 'Modern': '9'}	{'Winter': '48', 'Fall': '49', 'Summer': '10', 'Spring': '23'}	{'Daily': '14', 'Leisure': '32', 'Night Out': '42', 'Business': '20', 'Evening': '46'}	Pink pepper, Bergamot, Green mandarin orange	Frankincense, Benzoin, Styrax	Cistus absolute, Musk		https://media.parfumo.com/perfume_social/bc/bcaf6a-le-vestiaire-caftan-yves-saint-laurent_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/caftan	236
P_13238	L'oscar pour Homme	Roja Parfums	2018.0			{'Citrus': '6', 'Spicy': '20', 'Smoky': '5', 'Powdery': '6', 'Woody': '14', 'Resinous': '9', 'Green': '9', 'Fruity': '5', 'Chypre': '16', 'Floral': '12'}	{'Masculine': '23', 'Feminine': '8', 'Classic': '14', 'Modern': '3'}	{'Winter': '17', 'Fall': '18', 'Summer': '8', 'Spring': '16'}	{'Daily': '11', 'Leisure': '15', 'Night Out': '14', 'Business': '11', 'Evening': '15'}	Grapefruit	Carnation, Cistus, Mayflower	Cedarwood, Celery seed, Nutmeg, Oakmoss, Pink pepper, Vetiver, Gaiac wood, Galbanum, Pepper, Sandalwood		https://media.parfumo.com/perfume_social/c9/c9bab6-l-oscar-pour-homme-roja-parfums_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Roja_Parfums/L_oscar_pour_Homme	102
P_13239	Libre Vanille Couture	Yves Saint Laurent	2025.0		Carlos Benaïm,Anne Flipo,IFF (International Flavors & Fragrances)	{'Spicy': '21', 'Sweet': '53', 'Gourmand': '16', 'Creamy': '28', 'Floral': '39'}	{'Masculine': '7', 'Feminine': '55', 'Classic': '9', 'Modern': '32'}	{'Winter': '50', 'Fall': '54', 'Summer': '9', 'Spring': '24'}	{'Daily': '30', 'Leisure': '35', 'Night Out': '47', 'Business': '29', 'Evening': '44'}	Bourbon vanilla, French lavender, Morrocan orange blossom, Rum absolute	Bourbon vanilla, French lavender, Morrocan orange blossom, Rum absolute	Bourbon vanilla, French lavender, Morrocan orange blossom, Rum absolute		https://media.parfumo.com/perfume_social/41/418397_libre-vanille-couture-yves-saint-laurent_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/libre-vanille-couture	157
P_13242	Semi-Bespoke N°4	Roja Parfums	2005.0		Roja Dove	{'Spicy': '9', 'Sweet': '6', 'Powdery': '10', 'Woody': '8', 'Resinous': '7', 'Fruity': '8', 'Chypre': '6', 'Floral': '12'}	{'Masculine': '14', 'Feminine': '13', 'Classic': '11', 'Modern': '5'}	{'Winter': '11', 'Fall': '15', 'Summer': '6', 'Spring': '12'}	{'Daily': '4', 'Leisure': '9', 'Night Out': '13', 'Business': '4', 'Evening': '15'}	Aldehydes, Orange, Bergamot, Lime	Violet, Blackberry, Grasse jasmine, May rose, Carnation	Benzoin, Vanilla, Ambergris, Iris, Musk, Patchouli, Sandalwood, Cinnamon, Resins, Vetiver, Cedarwood		https://media.parfumo.com/perfume_social/f5/f557b3_semi-bespoke-4-roja-parfums_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Roja_Parfums/semi-bespoke-n-4	66
P_13243	Y	Yves Saint Laurent	2022.0	Eau de Toilette	Dominique Ropion	{'Citrus': '20', 'Spicy': '22', 'Synthetic': '36', 'Sweet': '40', 'Woody': '12', 'Fruity': '27', 'Fresh': '56', 'Floral': '11', 'Aquatic': '19'}	{'Masculine': '54', 'Classic': '9', 'Modern': '44'}	{'Winter': '9', 'Fall': '30', 'Summer': '61', 'Spring': '58'}	{'Daily': '51', 'Sport': '31', 'Leisure': '48', 'Night Out': '19', 'Business': '40', 'Evening': '17'}	Aldehydes, Ginger, Bergamot	Provençal clary sage, Madagascan geranium, French lavender	Cedarwood, Ambergris, Frankincense, Vanilla		https://media.parfumo.com/perfume_social/a8/a84cef-y-2022-eau-de-toilette-yves-saint-laurent_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/y-2022-eau-de-toilette	243
P_13246	H - The Exclusive Parfum	Roja Parfums	2015.0		Roja Dove	{'Spicy': '4', 'Sweet': '16', 'Powdery': '11', 'Woody': '5', 'Fruity': '9', 'Creamy': '8', 'Floral': '18'}	{'Feminine': '20', 'Classic': '13', 'Modern': '6'}	{'Winter': '20', 'Fall': '19', 'Summer': '9', 'Spring': '13'}	{'Daily': '9', 'Leisure': '9', 'Night Out': '18', 'Business': '6', 'Evening': '17'}	Grapefruit, Bergamot, Lemon	Orange blossom, Gardenia, Peach, Blackcurrant, Grasse jasmine, Ylang-ylang, May rose	Musk, Vanilla, Benzoin, Sandalwood, Clove, Labdanum, Cashmere wood, Cedarwood, Patchouli, Pink pepper		https://media.parfumo.com/perfume_social/05/0579b1-h-the-exclusive-parfum-roja-parfums_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Roja_Parfums/H__The_Exclusive_Parfum	71
P_13247	L'Homme Cologne Bleue	Yves Saint Laurent	2018.0		Juliette Karagueuzoglou	{'Citrus': '17', 'Spicy': '14', 'Synthetic': '32', 'Sweet': '13', 'Woody': '10', 'Fruity': '15', 'Fresh': '35', 'Aquatic': '25'}	{'Masculine': '38', 'Classic': '11', 'Modern': '30'}	{'Fall': '7', 'Summer': '35', 'Spring': '33'}	{'Daily': '33', 'Sport': '25', 'Leisure': '33', 'Night Out': '6', 'Business': '21'}	Black pepper, Mandarin orange, Bergamot, Blood orange, Cardamom, Grapefruit	Lavender, Apple, Geranium, Marine notes, Thyme	Patchouli, Sandalwood, Cedarwood		https://media.parfumo.com/perfume_social/79/79aaad-l-homme-cologne-bleue-yves-saint-laurent_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/L_Homme_Cologne_Bleue	161
P_13250	Beguiled	Roja Parfums	2015.0	Parfum	Roja Dove	{'Spicy': '9', 'Sweet': '10', 'Powdery': '17', 'Oriental': '9', 'Woody': '13', 'Fruity': '9', 'Fresh': '7', 'Creamy': '13', 'Floral': '24'}	{'Masculine': '6', 'Feminine': '26', 'Classic': '17', 'Modern': '11'}	{'Winter': '12', 'Fall': '17', 'Summer': '17', 'Spring': '20'}	{'Daily': '12', 'Leisure': '13', 'Night Out': '15', 'Business': '14', 'Evening': '17'}	Bergamot, Lemon, Mandarin orange	Ylang-ylang, Jasmine, Rose	Iris, Sandalwood, Oakmoss, Patchouli, Pepper, Pink pepper, Raspberry leaf		https://media.parfumo.com/perfume_social/67/67a441-beguiled-parfum-roja-parfums_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Roja_Parfums/Beguiled_Parfum	111
P_13251	Magnificent Gold	Yves Saint Laurent	2017.0			{'Spicy': '27', 'Sweet': '56', 'Powdery': '28', 'Oriental': '20', 'Woody': '32', 'Gourmand': '23', 'Creamy': '38'}	{'Masculine': '43', 'Feminine': '65', 'Classic': '24', 'Modern': '23'}	{'Winter': '57', 'Fall': '61', 'Summer': '9', 'Spring': '27'}	{'Daily': '28', 'Leisure': '47', 'Night Out': '55', 'Business': '27', 'Evening': '56'}	Cream, Petitgrain, Pink pepper	Labdanum, Opoponax, Sandalwood	Oud, Vanilla absolute, White musk		https://media.parfumo.com/perfume_social/03/036aea-le-vestiaire-magnificent-gold-yves-saint-laurent_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/magnificent-gold	224
P_13256	Opium Vapeurs de Parfum	Yves Saint Laurent	2012.0			{'Citrus': '14', 'Spicy': '16', 'Sweet': '34', 'Powdery': '41', 'Oriental': '37', 'Woody': '14', 'Fruity': '27', 'Fresh': '31', 'Floral': '56'}	{'Feminine': '73', 'Classic': '24', 'Modern': '25'}	{'Winter': '21', 'Fall': '41', 'Summer': '58', 'Spring': '64'}	{'Daily': '59', 'Leisure': '51', 'Night Out': '35', 'Business': '44', 'Evening': '33'}	Mandarin orange, Pink pepper	Orange blossom, Jasmine	Benzoin, Vanilla, Patchouli		https://media.parfumo.com/perfume_social/1c/1c3f3d-opium-vapeurs-de-parfum-yves-saint-laurent_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/Opium_Vapeurs_de_Parfum	270
P_13257	Arabians Tonka	Montale	2019.0			{'Spicy': '446', 'Synthetic': '191', 'Sweet': '576', 'Oriental': '592', 'Leathery': '132', 'Woody': '286', 'Gourmand': '249'}	{'Masculine': '632', 'Feminine': '326', 'Classic': '200', 'Modern': '363'}	{'Winter': '715', 'Fall': '641', 'Spring': '187'}	{'Daily': '117', 'Leisure': '277', 'Night Out': '634', 'Evening': '650'}	Saffron, Bergamot	Bulgarian rose, Nepalese oud, Leather	Tonka bean, Cane sugar, Amber, White musk, Oakmoss		https://media.parfumo.com/perfume_social/98/98629b-arabians-tonka-montale_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Montale/arabians-tonka	2472
P_13258	Semi-Bespoke 10	Roja Parfums			Roja Dove	{'Citrus': '4', 'Spicy': '9', 'Sweet': '6', 'Smoky': '3', 'Powdery': '4', 'Oriental': '6', 'Leathery': '3', 'Woody': '5', 'Resinous': '8', 'Fruity': '3', 'Chypre': '4', 'Floral': '7'}	{'Masculine': '11', 'Feminine': '3', 'Classic': '6', 'Modern': '2'}	{'Winter': '9', 'Fall': '11', 'Summer': '6', 'Spring': '9'}	{'Daily': '2', 'Leisure': '6', 'Night Out': '7', 'Business': '3', 'Evening': '8'}	Aldehydes, Bergamot, Mandarin orange	Peach, Violet, Ylang-ylang, Grasse jasmine, May rose	Frankincense, Cardamom, Cashmere wood, Cinnamon, Coriander, Iris, Myrrh, Sandalwood, Ambergris, Aniseed, Castoreum, Cedarwood, Clove, Oakmoss, Patchouli, Vanilla, Vetiver		https://media.parfumo.com/perfume_social/5a/5af7f1-semi-bespoke-10-roja-parfums_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Roja_Parfums/SemiBespoke_10	62
P_13260	Jazz	Yves Saint Laurent	2011.0		Jean-François Latty	{'Spicy': '60', 'Woody': '46', 'Green': '33', 'Fresh': '35', 'Fougère': '29', 'Earthy': '19', 'Floral': '13'}	{'Masculine': '62', 'Feminine': '7', 'Classic': '42', 'Modern': '13'}	{'Winter': '29', 'Fall': '61', 'Summer': '25', 'Spring': '52'}	{'Daily': '48', 'Leisure': '43', 'Night Out': '35', 'Business': '48', 'Evening': '32'}	Coriander	Tarragon, Cypress, Geranium	Patchouli		https://media.parfumo.com/perfume_social/04/04a94f-jazz-2011-yves-saint-laurent_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/Jazz_2011	235
P_13261	Unspoken	Roja Parfums	2007.0	Eau de Parfum	Roja Dove	{'Spicy': '9', 'Sweet': '3', 'Powdery': '6', 'Oriental': '4', 'Woody': '5', 'Resinous': '8', 'Green': '4', 'Chypre': '10', 'Floral': '16'}	{'Masculine': '9', 'Feminine': '14', 'Classic': '9'}	{'Winter': '12', 'Fall': '16', 'Summer': '6', 'Spring': '12'}	{'Daily': '7', 'Leisure': '11', 'Night Out': '12', 'Business': '3', 'Evening': '14'}	Bergamot, Aldehydes	Ylang-ylang, Neroli, Rose, Jasmine	Ambergris, Iris, Labdanum, Oakmoss, Patchouli, Resins, Sandalwood, Spicy notes, Vetiver, Green notes, Vanilla, Cedarwood, Ginger		https://media.parfumo.com/perfume_social/32/32db65-unspoken-eau-de-parfum-roja-parfums_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Roja_Parfums/Unspoken_Eau_de_Parfum	65
P_13264	Grain de Poudre	Yves Saint Laurent	2019.0		Quentin Bisch	{'Spicy': '43', 'Sweet': '18', 'Powdery': '57', 'Leathery': '34', 'Green': '61', 'Fresh': '32', 'Floral': '27'}	{'Masculine': '59', 'Feminine': '68', 'Classic': '26', 'Modern': '31'}	{'Winter': '32', 'Fall': '55', 'Summer': '48', 'Spring': '67'}	{'Daily': '63', 'Leisure': '68', 'Night Out': '35', 'Business': '59', 'Evening': '39'}	Black pepper, Bergamot, Coriander seed	Violet leaf absolute, Clary sage, Osmanthus absolute	Labdanum, Suede, Musk		https://media.parfumo.com/perfume_social/1c/1c7899-le-vestiaire-grain-de-poudre-yves-saint-laurent_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/grain-de-poudre	272
P_13265	Semi-Bespoke 21	Roja Parfums	2017.0		Roja Dove	{'Citrus': '4', 'Spicy': '13', 'Powdery': '5', 'Oriental': '5', 'Leathery': '11', 'Woody': '6', 'Resinous': '9', 'Earthy': '4', 'Chypre': '6', 'Floral': '9'}	{'Masculine': '13', 'Feminine': '5', 'Classic': '10', 'Modern': '4'}	{'Winter': '11', 'Fall': '12', 'Summer': '4', 'Spring': '10'}	{'Daily': '2', 'Leisure': '11', 'Night Out': '10', 'Business': '2', 'Evening': '13'}	Mandarin orange, Grapefruit	Tuberose, Cistus, Lily of the valley, Grasse jasmine, Heliotrope, May rose	Labdanum, Leather, Oakmoss, Benzoin, Cypriol, Juniper berry, Tonka bean, Vanilla, Cedarwood, Clove, Frankincense, Musk, Patchouli		https://media.parfumo.com/perfume_social/c6/c62136_semi-bespoke-21-roja-parfums_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Roja_Parfums/Semi_Bespoke_21	72
P_13266	Chocolate Greedy	Montale	2007.0			{'Spicy': '94', 'Synthetic': '80', 'Sweet': '375', 'Powdery': '107', 'Gourmand': '398', 'Fruity': '59', 'Creamy': '82'}	{'Masculine': '230', 'Feminine': '359', 'Classic': '88', 'Modern': '227'}	{'Winter': '395', 'Fall': '342', 'Summer': '35', 'Spring': '88'}	{'Daily': '127', 'Leisure': '281', 'Night Out': '258', 'Business': '75', 'Evening': '305'}	Bitter orange, Dried fruits	Cocoa	Bourbon vanilla		https://media.parfumo.com/perfume_social/98/98b94d-chocolate-greedy-montale_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Montale/Chocolate_Greedy	1195
P_13268	In Love Again	Yves Saint Laurent	2011.0		Jean-Claude Ellena	{'Citrus': '27', 'Sweet': '28', 'Powdery': '13', 'Green': '18', 'Fruity': '68', 'Fresh': '58', 'Floral': '60'}	{'Masculine': '8', 'Feminine': '74', 'Classic': '23', 'Modern': '31'}	{'Winter': '10', 'Fall': '26', 'Summer': '75', 'Spring': '73'}	{'Daily': '69', 'Sport': '20', 'Leisure': '65', 'Night Out': '33', 'Business': '63', 'Evening': '25'}	Blackcurrant, Mandarin orange	Wine Grape, Peony, Rose	Blackberry, Musk		https://media.parfumo.com/perfume_social/4c/4ce17c-in-love-again-2011-yves-saint-laurent_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/In_Love_Again_Heritage	272
P_13269	Elixir	Roja Parfums	2023.0	Eau de Parfum	Roja Dove	{'Sweet': '10', 'Powdery': '4', 'Fruity': '11', 'Fresh': '7', 'Creamy': '6', 'Floral': '15'}	{'Feminine': '14', 'Classic': '6', 'Modern': '6'}	{'Winter': '4', 'Fall': '6', 'Summer': '12', 'Spring': '13'}	{'Daily': '9', 'Sport': '2', 'Leisure': '11', 'Night Out': '8', 'Business': '6', 'Evening': '5'}	Bergamot	Peach, Raspberry, Geranium, Lily of the valley, May rose, Grasse jasmine, Heliotrope, Ylang-ylang, Violet	Ambrette, Musk, Cedarwood, Iris, Cinnamon, Sandalwood, Vanilla, Violet leaf		https://media.parfumo.com/perfume_social/25/25134b-elixir-eau-de-parfum-roja-parfums_1200.jpg?format=jpg&quality=90	https://www.parfumo.com/Perfumes/Roja_Parfums/elixir-eau-de-parfum	53
